"","V1","V2","V3","V4","V5","V6"
"79",0.138888888888889,0.172222222222222,0.205555555555556,0.172222222222222,0.172222222222222,0.138888888888889
"80",0.166666666666667,0.166666666666667,0.148809523809524,0.18452380952381,0.18452380952381,0.148809523809524
"81",0.157232704402516,0.157232704402516,0.176100628930818,0.19496855345912,0.157232704402516,0.157232704402516
"82",0.138888888888889,0.155555555555556,0.222222222222222,0.155555555555556,0.155555555555556,0.172222222222222
"83",0.16969696969697,0.187878787878788,0.16969696969697,0.16969696969697,0.151515151515152,0.151515151515152
"84",0.16374269005848,0.16374269005848,0.181286549707602,0.16374269005848,0.16374269005848,0.16374269005848
"85",0.209876543209877,0.154320987654321,0.17283950617284,0.154320987654321,0.154320987654321,0.154320987654321
"86",0.14367816091954,0.229885057471264,0.160919540229885,0.14367816091954,0.14367816091954,0.17816091954023
"87",0.175141242937853,0.192090395480226,0.141242937853107,0.175141242937853,0.141242937853107,0.175141242937853
"88",0.16025641025641,0.179487179487179,0.179487179487179,0.16025641025641,0.16025641025641,0.16025641025641
"89",0.136612021857924,0.202185792349727,0.136612021857924,0.153005464480874,0.218579234972678,0.153005464480874
"90",0.155555555555556,0.155555555555556,0.188888888888889,0.172222222222222,0.172222222222222,0.155555555555556
"91",0.176100628930818,0.157232704402516,0.19496855345912,0.157232704402516,0.157232704402516,0.157232704402516
"92",0.172222222222222,0.155555555555556,0.138888888888889,0.172222222222222,0.205555555555556,0.155555555555556
"93",0.154320987654321,0.17283950617284,0.154320987654321,0.191358024691358,0.17283950617284,0.154320987654321
"94",0.166666666666667,0.150537634408602,0.150537634408602,0.182795698924731,0.182795698924731,0.166666666666667
"95",0.174358974358974,0.18974358974359,0.143589743589744,0.143589743589744,0.18974358974359,0.158974358974359
"96",0.153005464480874,0.136612021857924,0.136612021857924,0.169398907103825,0.234972677595628,0.169398907103825
"97",0.138888888888889,0.138888888888889,0.222222222222222,0.155555555555556,0.205555555555556,0.138888888888889
"98",0.311827956989247,0.134408602150538,0.134408602150538,0.150537634408602,0.134408602150538,0.134408602150538
"99",0.151515151515152,0.187878787878788,0.16969696969697,0.187878787878788,0.151515151515152,0.151515151515152
"100",0.176100628930818,0.157232704402516,0.176100628930818,0.157232704402516,0.176100628930818,0.157232704402516
"101",0.138888888888889,0.138888888888889,0.172222222222222,0.188888888888889,0.188888888888889,0.172222222222222
"102",0.151515151515152,0.151515151515152,0.187878787878788,0.187878787878788,0.16969696969697,0.151515151515152
"103",0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.338624338624339
"104",0.151515151515152,0.151515151515152,0.151515151515152,0.187878787878788,0.16969696969697,0.187878787878788
"105",0.16025641025641,0.16025641025641,0.179487179487179,0.16025641025641,0.179487179487179,0.16025641025641
"106",0.220238095238095,0.18452380952381,0.148809523809524,0.148809523809524,0.148809523809524,0.148809523809524
"107",0.18452380952381,0.148809523809524,0.166666666666667,0.148809523809524,0.18452380952381,0.166666666666667
"108",0.143589743589744,0.143589743589744,0.158974358974359,0.158974358974359,0.220512820512821,0.174358974358974
"109",0.160919540229885,0.14367816091954,0.14367816091954,0.160919540229885,0.160919540229885,0.229885057471264
"110",0.14367816091954,0.160919540229885,0.160919540229885,0.229885057471264,0.14367816091954,0.160919540229885
"111",0.234972677595628,0.169398907103825,0.169398907103825,0.153005464480874,0.136612021857924,0.136612021857924
"112",0.160919540229885,0.160919540229885,0.229885057471264,0.14367816091954,0.160919540229885,0.14367816091954
"113",0.160919540229885,0.21264367816092,0.160919540229885,0.160919540229885,0.160919540229885,0.14367816091954
"114",0.15819209039548,0.141242937853107,0.209039548022599,0.192090395480226,0.15819209039548,0.141242937853107
"115",0.138888888888889,0.138888888888889,0.138888888888889,0.138888888888889,0.288888888888889,0.155555555555556
"116",0.148809523809524,0.166666666666667,0.202380952380952,0.148809523809524,0.166666666666667,0.166666666666667
"117",0.16025641025641,0.16025641025641,0.179487179487179,0.179487179487179,0.16025641025641,0.16025641025641
"118",0.153005464480874,0.218579234972678,0.153005464480874,0.169398907103825,0.153005464480874,0.153005464480874
"119",0.160919540229885,0.17816091954023,0.14367816091954,0.160919540229885,0.195402298850575,0.160919540229885
"120",0.148809523809524,0.18452380952381,0.166666666666667,0.202380952380952,0.148809523809524,0.148809523809524
"121",0.15819209039548,0.192090395480226,0.15819209039548,0.141242937853107,0.192090395480226,0.15819209039548
"122",0.172222222222222,0.138888888888889,0.172222222222222,0.188888888888889,0.188888888888889,0.138888888888889
"123",0.15819209039548,0.209039548022599,0.192090395480226,0.15819209039548,0.141242937853107,0.141242937853107
"124",0.155555555555556,0.172222222222222,0.155555555555556,0.155555555555556,0.172222222222222,0.188888888888889
"125",0.14367816091954,0.247126436781609,0.14367816091954,0.14367816091954,0.160919540229885,0.160919540229885
"126",0.154320987654321,0.154320987654321,0.17283950617284,0.17283950617284,0.191358024691358,0.154320987654321
"127",0.138888888888889,0.155555555555556,0.155555555555556,0.155555555555556,0.205555555555556,0.188888888888889
"128",0.148809523809524,0.148809523809524,0.166666666666667,0.166666666666667,0.202380952380952,0.166666666666667
"129",0.136612021857924,0.169398907103825,0.153005464480874,0.202185792349727,0.153005464480874,0.185792349726776
"130",0.151515151515152,0.151515151515152,0.206060606060606,0.16969696969697,0.16969696969697,0.151515151515152
"131",0.154320987654321,0.17283950617284,0.17283950617284,0.17283950617284,0.17283950617284,0.154320987654321
"132",0.16374269005848,0.181286549707602,0.146198830409357,0.181286549707602,0.181286549707602,0.146198830409357
"133",0.138888888888889,0.155555555555556,0.205555555555556,0.188888888888889,0.138888888888889,0.172222222222222
"134",0.17816091954023,0.14367816091954,0.17816091954023,0.160919540229885,0.195402298850575,0.14367816091954
"135",0.16969696969697,0.187878787878788,0.151515151515152,0.187878787878788,0.151515151515152,0.151515151515152
"136",0.17283950617284,0.17283950617284,0.17283950617284,0.17283950617284,0.154320987654321,0.154320987654321
"137",0.151515151515152,0.187878787878788,0.206060606060606,0.151515151515152,0.151515151515152,0.151515151515152
"138",0.146198830409357,0.16374269005848,0.181286549707602,0.16374269005848,0.181286549707602,0.16374269005848
"139",0.17816091954023,0.195402298850575,0.14367816091954,0.17816091954023,0.160919540229885,0.14367816091954
"140",0.160919540229885,0.17816091954023,0.14367816091954,0.160919540229885,0.195402298850575,0.160919540229885
"141",0.172222222222222,0.172222222222222,0.172222222222222,0.172222222222222,0.172222222222222,0.138888888888889
"142",0.153005464480874,0.185792349726776,0.136612021857924,0.153005464480874,0.153005464480874,0.218579234972678
"143",0.148809523809524,0.18452380952381,0.148809523809524,0.166666666666667,0.18452380952381,0.166666666666667
"144",0.14367816091954,0.14367816091954,0.17816091954023,0.195402298850575,0.160919540229885,0.17816091954023
"145",0.163398692810458,0.183006535947712,0.163398692810458,0.163398692810458,0.163398692810458,0.163398692810458
"146",0.148809523809524,0.18452380952381,0.166666666666667,0.148809523809524,0.166666666666667,0.18452380952381
"147",0.153005464480874,0.169398907103825,0.251366120218579,0.153005464480874,0.136612021857924,0.136612021857924
"148",0.14367816091954,0.14367816091954,0.247126436781609,0.17816091954023,0.14367816091954,0.14367816091954
"149",0.14367816091954,0.17816091954023,0.195402298850575,0.14367816091954,0.14367816091954,0.195402298850575
"150",0.153005464480874,0.136612021857924,0.185792349726776,0.185792349726776,0.169398907103825,0.169398907103825
"151",0.172222222222222,0.172222222222222,0.188888888888889,0.155555555555556,0.155555555555556,0.155555555555556
"152",0.14367816091954,0.14367816091954,0.195402298850575,0.160919540229885,0.17816091954023,0.17816091954023
"153",0.141242937853107,0.15819209039548,0.225988700564972,0.15819209039548,0.141242937853107,0.175141242937853
"154",0.145833333333333,0.130208333333333,0.161458333333333,0.145833333333333,0.286458333333333,0.130208333333333
"155",0.205555555555556,0.155555555555556,0.138888888888889,0.138888888888889,0.188888888888889,0.172222222222222
"156",0.169398907103825,0.202185792349727,0.153005464480874,0.185792349726776,0.153005464480874,0.136612021857924
"157",0.154320987654321,0.154320987654321,0.17283950617284,0.191358024691358,0.154320987654321,0.17283950617284
"158",0.16025641025641,0.16025641025641,0.179487179487179,0.179487179487179,0.16025641025641,0.16025641025641
"159",0.148809523809524,0.148809523809524,0.148809523809524,0.202380952380952,0.18452380952381,0.166666666666667
"160",0.14367816091954,0.14367816091954,0.160919540229885,0.14367816091954,0.229885057471264,0.17816091954023
"161",0.150537634408602,0.198924731182796,0.134408602150538,0.150537634408602,0.21505376344086,0.150537634408602
"162",0.17816091954023,0.160919540229885,0.17816091954023,0.14367816091954,0.17816091954023,0.160919540229885
"163",0.153005464480874,0.169398907103825,0.202185792349727,0.136612021857924,0.185792349726776,0.153005464480874
"164",0.198924731182796,0.134408602150538,0.150537634408602,0.150537634408602,0.231182795698925,0.134408602150538
"165",0.16374269005848,0.198830409356725,0.181286549707602,0.146198830409357,0.16374269005848,0.146198830409357
"166",0.155555555555556,0.188888888888889,0.155555555555556,0.205555555555556,0.155555555555556,0.138888888888889
"167",0.18452380952381,0.18452380952381,0.148809523809524,0.166666666666667,0.166666666666667,0.148809523809524
"168",0.16374269005848,0.146198830409357,0.181286549707602,0.146198830409357,0.16374269005848,0.198830409356725
"169",0.151515151515152,0.187878787878788,0.16969696969697,0.151515151515152,0.151515151515152,0.187878787878788
"170",0.155555555555556,0.138888888888889,0.205555555555556,0.188888888888889,0.155555555555556,0.155555555555556
"171",0.166666666666667,0.220238095238095,0.166666666666667,0.148809523809524,0.148809523809524,0.148809523809524
"172",0.160919540229885,0.17816091954023,0.160919540229885,0.17816091954023,0.160919540229885,0.160919540229885
"173",0.14367816091954,0.14367816091954,0.17816091954023,0.14367816091954,0.195402298850575,0.195402298850575
"174",0.138888888888889,0.172222222222222,0.172222222222222,0.222222222222222,0.155555555555556,0.138888888888889
"175",0.148809523809524,0.166666666666667,0.18452380952381,0.166666666666667,0.166666666666667,0.166666666666667
"176",0.155555555555556,0.172222222222222,0.172222222222222,0.138888888888889,0.222222222222222,0.138888888888889
"177",0.15819209039548,0.209039548022599,0.141242937853107,0.15819209039548,0.15819209039548,0.175141242937853
"178",0.182795698924731,0.166666666666667,0.166666666666667,0.166666666666667,0.150537634408602,0.166666666666667
"179",0.141242937853107,0.15819209039548,0.175141242937853,0.15819209039548,0.192090395480226,0.175141242937853
"180",0.176100628930818,0.19496855345912,0.157232704402516,0.157232704402516,0.157232704402516,0.157232704402516
"181",0.172222222222222,0.172222222222222,0.155555555555556,0.155555555555556,0.172222222222222,0.172222222222222
"182",0.155555555555556,0.138888888888889,0.188888888888889,0.172222222222222,0.155555555555556,0.188888888888889
"183",0.238095238095238,0.148809523809524,0.166666666666667,0.148809523809524,0.148809523809524,0.148809523809524
"184",0.16969696969697,0.151515151515152,0.16969696969697,0.151515151515152,0.16969696969697,0.187878787878788
"185",0.172222222222222,0.172222222222222,0.138888888888889,0.188888888888889,0.155555555555556,0.172222222222222
"186",0.15819209039548,0.15819209039548,0.15819209039548,0.209039548022599,0.175141242937853,0.141242937853107
"187",0.154320987654321,0.154320987654321,0.228395061728395,0.154320987654321,0.154320987654321,0.154320987654321
"188",0.16374269005848,0.146198830409357,0.181286549707602,0.16374269005848,0.181286549707602,0.16374269005848
"189",0.16025641025641,0.16025641025641,0.179487179487179,0.16025641025641,0.16025641025641,0.179487179487179
"190",0.160919540229885,0.17816091954023,0.14367816091954,0.195402298850575,0.14367816091954,0.17816091954023
"191",0.155555555555556,0.155555555555556,0.138888888888889,0.205555555555556,0.172222222222222,0.172222222222222
"192",0.141242937853107,0.175141242937853,0.141242937853107,0.225988700564972,0.175141242937853,0.141242937853107
"193",0.18452380952381,0.166666666666667,0.18452380952381,0.148809523809524,0.148809523809524,0.166666666666667
"194",0.151515151515152,0.16969696969697,0.151515151515152,0.16969696969697,0.187878787878788,0.16969696969697
"195",0.192090395480226,0.141242937853107,0.141242937853107,0.192090395480226,0.141242937853107,0.192090395480226
"196",0.138888888888889,0.155555555555556,0.155555555555556,0.155555555555556,0.238888888888889,0.155555555555556
"197",0.172222222222222,0.222222222222222,0.138888888888889,0.172222222222222,0.155555555555556,0.138888888888889
"198",0.138888888888889,0.138888888888889,0.188888888888889,0.138888888888889,0.172222222222222,0.222222222222222
"199",0.138888888888889,0.172222222222222,0.222222222222222,0.155555555555556,0.155555555555556,0.155555555555556
"200",0.160919540229885,0.160919540229885,0.160919540229885,0.160919540229885,0.17816091954023,0.17816091954023
"201",0.138888888888889,0.188888888888889,0.172222222222222,0.172222222222222,0.138888888888889,0.188888888888889
"202",0.146198830409357,0.146198830409357,0.216374269005848,0.16374269005848,0.16374269005848,0.16374269005848
"203",0.151515151515152,0.16969696969697,0.16969696969697,0.16969696969697,0.16969696969697,0.16969696969697
"204",0.18452380952381,0.148809523809524,0.148809523809524,0.148809523809524,0.202380952380952,0.166666666666667
"205",0.160919540229885,0.14367816091954,0.160919540229885,0.17816091954023,0.160919540229885,0.195402298850575
"206",0.14367816091954,0.14367816091954,0.21264367816092,0.21264367816092,0.14367816091954,0.14367816091954
"207",0.172222222222222,0.138888888888889,0.155555555555556,0.172222222222222,0.155555555555556,0.205555555555556
"208",0.148809523809524,0.166666666666667,0.166666666666667,0.148809523809524,0.166666666666667,0.202380952380952
"209",0.206060606060606,0.16969696969697,0.151515151515152,0.151515151515152,0.16969696969697,0.151515151515152
"210",0.16969696969697,0.16969696969697,0.151515151515152,0.151515151515152,0.206060606060606,0.151515151515152
"211",0.130208333333333,0.161458333333333,0.192708333333333,0.145833333333333,0.145833333333333,0.223958333333333
"212",0.175141242937853,0.175141242937853,0.15819209039548,0.175141242937853,0.175141242937853,0.141242937853107
"213",0.198830409356725,0.181286549707602,0.146198830409357,0.146198830409357,0.146198830409357,0.181286549707602
"214",0.146198830409357,0.181286549707602,0.16374269005848,0.16374269005848,0.16374269005848,0.181286549707602
"215",0.16025641025641,0.16025641025641,0.179487179487179,0.179487179487179,0.16025641025641,0.16025641025641
"216",0.16969696969697,0.187878787878788,0.151515151515152,0.187878787878788,0.151515151515152,0.151515151515152
"217",0.14367816091954,0.160919540229885,0.195402298850575,0.195402298850575,0.160919540229885,0.14367816091954
"218",0.146198830409357,0.16374269005848,0.233918128654971,0.146198830409357,0.146198830409357,0.16374269005848
"219",0.169398907103825,0.136612021857924,0.202185792349727,0.136612021857924,0.153005464480874,0.202185792349727
"220",0.17816091954023,0.14367816091954,0.17816091954023,0.17816091954023,0.14367816091954,0.17816091954023
"221",0.182795698924731,0.182795698924731,0.150537634408602,0.166666666666667,0.150537634408602,0.166666666666667
"222",0.14367816091954,0.264367816091954,0.160919540229885,0.14367816091954,0.14367816091954,0.14367816091954
"223",0.16374269005848,0.181286549707602,0.16374269005848,0.181286549707602,0.146198830409357,0.16374269005848
"224",0.130208333333333,0.161458333333333,0.223958333333333,0.177083333333333,0.130208333333333,0.177083333333333
"225",0.160919540229885,0.160919540229885,0.17816091954023,0.160919540229885,0.160919540229885,0.17816091954023
"226",0.17816091954023,0.195402298850575,0.17816091954023,0.14367816091954,0.14367816091954,0.160919540229885
"227",0.14367816091954,0.21264367816092,0.17816091954023,0.14367816091954,0.160919540229885,0.160919540229885
"228",0.166666666666667,0.166666666666667,0.166666666666667,0.134408602150538,0.166666666666667,0.198924731182796
"229",0.148809523809524,0.202380952380952,0.166666666666667,0.18452380952381,0.148809523809524,0.148809523809524
"230",0.164021164021164,0.148148148148148,0.132275132275132,0.17989417989418,0.17989417989418,0.195767195767196
"231",0.16969696969697,0.151515151515152,0.151515151515152,0.187878787878788,0.151515151515152,0.187878787878788
"232",0.134408602150538,0.166666666666667,0.134408602150538,0.198924731182796,0.150537634408602,0.21505376344086
"233",0.191358024691358,0.154320987654321,0.191358024691358,0.154320987654321,0.154320987654321,0.154320987654321
"234",0.14367816091954,0.17816091954023,0.195402298850575,0.195402298850575,0.14367816091954,0.14367816091954
"235",0.172222222222222,0.138888888888889,0.188888888888889,0.155555555555556,0.138888888888889,0.205555555555556
"236",0.160919540229885,0.160919540229885,0.17816091954023,0.14367816091954,0.14367816091954,0.21264367816092
"237",0.16025641025641,0.16025641025641,0.179487179487179,0.16025641025641,0.16025641025641,0.179487179487179
"238",0.17816091954023,0.14367816091954,0.14367816091954,0.14367816091954,0.21264367816092,0.17816091954023
"239",0.216374269005848,0.16374269005848,0.16374269005848,0.16374269005848,0.146198830409357,0.146198830409357
"240",0.153005464480874,0.202185792349727,0.185792349726776,0.153005464480874,0.169398907103825,0.136612021857924
"241",0.209039548022599,0.141242937853107,0.141242937853107,0.192090395480226,0.141242937853107,0.175141242937853
"242",0.172222222222222,0.188888888888889,0.172222222222222,0.172222222222222,0.155555555555556,0.138888888888889
"243",0.154320987654321,0.17283950617284,0.17283950617284,0.17283950617284,0.154320987654321,0.17283950617284
"244",0.148809523809524,0.18452380952381,0.166666666666667,0.166666666666667,0.148809523809524,0.18452380952381
"245",0.160919540229885,0.160919540229885,0.17816091954023,0.195402298850575,0.160919540229885,0.14367816091954
"246",0.205555555555556,0.188888888888889,0.172222222222222,0.138888888888889,0.138888888888889,0.155555555555556
"247",0.155555555555556,0.138888888888889,0.138888888888889,0.205555555555556,0.188888888888889,0.172222222222222
"248",0.151515151515152,0.187878787878788,0.16969696969697,0.16969696969697,0.151515151515152,0.16969696969697
"249",0.150537634408602,0.134408602150538,0.150537634408602,0.166666666666667,0.21505376344086,0.182795698924731
"250",0.209039548022599,0.175141242937853,0.141242937853107,0.141242937853107,0.192090395480226,0.141242937853107
"251",0.130208333333333,0.145833333333333,0.270833333333333,0.145833333333333,0.161458333333333,0.145833333333333
"252",0.172222222222222,0.138888888888889,0.155555555555556,0.188888888888889,0.155555555555556,0.188888888888889
"253",0.141242937853107,0.209039548022599,0.192090395480226,0.15819209039548,0.15819209039548,0.141242937853107
"254",0.148809523809524,0.166666666666667,0.148809523809524,0.148809523809524,0.238095238095238,0.148809523809524
"255",0.202380952380952,0.166666666666667,0.166666666666667,0.148809523809524,0.148809523809524,0.166666666666667
"256",0.163398692810458,0.183006535947712,0.163398692810458,0.163398692810458,0.163398692810458,0.163398692810458
"257",0.155555555555556,0.188888888888889,0.155555555555556,0.172222222222222,0.172222222222222,0.155555555555556
"258",0.14367816091954,0.17816091954023,0.160919540229885,0.14367816091954,0.195402298850575,0.17816091954023
"259",0.157232704402516,0.157232704402516,0.176100628930818,0.157232704402516,0.157232704402516,0.19496855345912
"260",0.146198830409357,0.146198830409357,0.16374269005848,0.233918128654971,0.16374269005848,0.146198830409357
"261",0.14367816091954,0.160919540229885,0.160919540229885,0.247126436781609,0.14367816091954,0.14367816091954
"262",0.234972677595628,0.169398907103825,0.136612021857924,0.169398907103825,0.153005464480874,0.136612021857924
"263",0.177083333333333,0.177083333333333,0.192708333333333,0.130208333333333,0.161458333333333,0.161458333333333
"264",0.141242937853107,0.175141242937853,0.175141242937853,0.225988700564972,0.141242937853107,0.141242937853107
"265",0.150537634408602,0.150537634408602,0.166666666666667,0.166666666666667,0.182795698924731,0.182795698924731
"266",0.154320987654321,0.154320987654321,0.154320987654321,0.191358024691358,0.154320987654321,0.191358024691358
"267",0.176100628930818,0.176100628930818,0.157232704402516,0.157232704402516,0.157232704402516,0.176100628930818
"268",0.195402298850575,0.195402298850575,0.160919540229885,0.14367816091954,0.14367816091954,0.160919540229885
"269",0.157232704402516,0.157232704402516,0.19496855345912,0.176100628930818,0.157232704402516,0.157232704402516
"270",0.136612021857924,0.169398907103825,0.185792349726776,0.169398907103825,0.185792349726776,0.153005464480874
"271",0.138888888888889,0.172222222222222,0.222222222222222,0.188888888888889,0.138888888888889,0.138888888888889
"272",0.155555555555556,0.155555555555556,0.138888888888889,0.222222222222222,0.138888888888889,0.188888888888889
"273",0.157232704402516,0.157232704402516,0.176100628930818,0.19496855345912,0.157232704402516,0.157232704402516
