"","V1","V2","V3","V4","V5"
"52",0.178571428571429,0.214285714285714,0.214285714285714,0.214285714285714,0.178571428571429
"53",0.25,0.216666666666667,0.183333333333333,0.183333333333333,0.166666666666667
"54",0.203703703703704,0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704
"55",0.186440677966102,0.203389830508475,0.186440677966102,0.186440677966102,0.23728813559322
"56",0.222222222222222,0.222222222222222,0.19047619047619,0.158730158730159,0.206349206349206
"57",0.1875,0.171875,0.25,0.21875,0.171875
"58",0.192982456140351,0.210526315789474,0.210526315789474,0.175438596491228,0.210526315789474
"59",0.188679245283019,0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019
"60",0.188679245283019,0.188679245283019,0.188679245283019,0.226415094339623,0.207547169811321
"61",0.185185185185185,0.185185185185185,0.259259259259259,0.185185185185185,0.185185185185185
"62",0.209677419354839,0.193548387096774,0.209677419354839,0.17741935483871,0.209677419354839
"63",0.19672131147541,0.180327868852459,0.245901639344262,0.163934426229508,0.213114754098361
"64",0.166666666666667,0.183333333333333,0.183333333333333,0.216666666666667,0.25
"65",0.229508196721311,0.163934426229508,0.19672131147541,0.245901639344262,0.163934426229508
"66",0.169491525423729,0.254237288135593,0.186440677966102,0.186440677966102,0.203389830508475
"67",0.2,0.2,0.181818181818182,0.218181818181818,0.2
"68",0.186440677966102,0.169491525423729,0.254237288135593,0.169491525423729,0.220338983050847
"69",0.196428571428571,0.232142857142857,0.178571428571429,0.178571428571429,0.214285714285714
"70",0.293103448275862,0.172413793103448,0.189655172413793,0.172413793103448,0.172413793103448
"71",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"72",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"73",0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692
"74",0.178571428571429,0.214285714285714,0.214285714285714,0.196428571428571,0.196428571428571
"75",0.228070175438596,0.175438596491228,0.175438596491228,0.175438596491228,0.245614035087719
"76",0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019,0.188679245283019
"77",0.19672131147541,0.19672131147541,0.245901639344262,0.180327868852459,0.180327868852459
"78",0.245614035087719,0.192982456140351,0.175438596491228,0.192982456140351,0.192982456140351
"79",0.183333333333333,0.2,0.166666666666667,0.233333333333333,0.216666666666667
"80",0.196428571428571,0.178571428571429,0.25,0.196428571428571,0.178571428571429
"81",0.188679245283019,0.188679245283019,0.207547169811321,0.226415094339623,0.188679245283019
"82",0.166666666666667,0.216666666666667,0.183333333333333,0.25,0.183333333333333
"83",0.2,0.218181818181818,0.181818181818182,0.218181818181818,0.181818181818182
"84",0.210526315789474,0.228070175438596,0.175438596491228,0.192982456140351,0.192982456140351
"85",0.222222222222222,0.185185185185185,0.185185185185185,0.222222222222222,0.185185185185185
"86",0.189655172413793,0.258620689655172,0.172413793103448,0.189655172413793,0.189655172413793
"87",0.186440677966102,0.23728813559322,0.186440677966102,0.169491525423729,0.220338983050847
"88",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"89",0.19672131147541,0.229508196721311,0.213114754098361,0.180327868852459,0.180327868852459
"90",0.2,0.166666666666667,0.25,0.216666666666667,0.166666666666667
"91",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"92",0.166666666666667,0.25,0.233333333333333,0.166666666666667,0.183333333333333
"93",0.222222222222222,0.185185185185185,0.203703703703704,0.203703703703704,0.185185185185185
"94",0.241935483870968,0.193548387096774,0.17741935483871,0.17741935483871,0.209677419354839
"95",0.2,0.215384615384615,0.2,0.184615384615385,0.2
"96",0.163934426229508,0.19672131147541,0.278688524590164,0.163934426229508,0.19672131147541
"97",0.166666666666667,0.183333333333333,0.25,0.233333333333333,0.166666666666667
"98",0.338709677419355,0.161290322580645,0.17741935483871,0.161290322580645,0.161290322580645
"99",0.181818181818182,0.2,0.218181818181818,0.218181818181818,0.181818181818182
"100",0.207547169811321,0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321
"101",0.183333333333333,0.2,0.25,0.166666666666667,0.2
"102",0.2,0.2,0.2,0.2,0.2
"103",0.158730158730159,0.158730158730159,0.158730158730159,0.158730158730159,0.365079365079365
"104",0.181818181818182,0.181818181818182,0.254545454545455,0.2,0.181818181818182
"105",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"106",0.232142857142857,0.178571428571429,0.196428571428571,0.196428571428571,0.196428571428571
"107",0.178571428571429,0.214285714285714,0.214285714285714,0.196428571428571,0.196428571428571
"108",0.169230769230769,0.230769230769231,0.246153846153846,0.153846153846154,0.2
"109",0.189655172413793,0.172413793103448,0.172413793103448,0.189655172413793,0.275862068965517
"110",0.172413793103448,0.224137931034483,0.206896551724138,0.206896551724138,0.189655172413793
"111",0.180327868852459,0.278688524590164,0.163934426229508,0.213114754098361,0.163934426229508
"112",0.189655172413793,0.189655172413793,0.189655172413793,0.224137931034483,0.206896551724138
"113",0.241379310344828,0.189655172413793,0.172413793103448,0.206896551724138,0.189655172413793
"114",0.203389830508475,0.169491525423729,0.220338983050847,0.23728813559322,0.169491525423729
"115",0.166666666666667,0.166666666666667,0.316666666666667,0.166666666666667,0.183333333333333
"116",0.196428571428571,0.196428571428571,0.178571428571429,0.214285714285714,0.214285714285714
"117",0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692
"118",0.245901639344262,0.163934426229508,0.213114754098361,0.163934426229508,0.213114754098361
"119",0.206896551724138,0.172413793103448,0.241379310344828,0.189655172413793,0.189655172413793
"120",0.214285714285714,0.214285714285714,0.196428571428571,0.196428571428571,0.178571428571429
"121",0.220338983050847,0.169491525423729,0.203389830508475,0.203389830508475,0.203389830508475
"122",0.216666666666667,0.166666666666667,0.216666666666667,0.233333333333333,0.166666666666667
"123",0.220338983050847,0.220338983050847,0.186440677966102,0.203389830508475,0.169491525423729
"124",0.2,0.183333333333333,0.2,0.183333333333333,0.233333333333333
"125",0.189655172413793,0.224137931034483,0.189655172413793,0.172413793103448,0.224137931034483
"126",0.185185185185185,0.185185185185185,0.259259259259259,0.185185185185185,0.185185185185185
"127",0.166666666666667,0.2,0.166666666666667,0.183333333333333,0.283333333333333
"128",0.178571428571429,0.178571428571429,0.267857142857143,0.178571428571429,0.196428571428571
"129",0.163934426229508,0.180327868852459,0.180327868852459,0.262295081967213,0.213114754098361
"130",0.181818181818182,0.181818181818182,0.218181818181818,0.236363636363636,0.181818181818182
"131",0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185
"132",0.192982456140351,0.192982456140351,0.210526315789474,0.192982456140351,0.210526315789474
"133",0.266666666666667,0.183333333333333,0.183333333333333,0.183333333333333,0.183333333333333
"134",0.206896551724138,0.224137931034483,0.172413793103448,0.224137931034483,0.172413793103448
"135",0.218181818181818,0.181818181818182,0.2,0.218181818181818,0.181818181818182
"136",0.203703703703704,0.185185185185185,0.203703703703704,0.222222222222222,0.185185185185185
"137",0.2,0.236363636363636,0.181818181818182,0.2,0.181818181818182
"138",0.175438596491228,0.210526315789474,0.192982456140351,0.228070175438596,0.192982456140351
"139",0.189655172413793,0.258620689655172,0.206896551724138,0.172413793103448,0.172413793103448
"140",0.206896551724138,0.189655172413793,0.224137931034483,0.189655172413793,0.189655172413793
"141",0.233333333333333,0.183333333333333,0.216666666666667,0.183333333333333,0.183333333333333
"142",0.180327868852459,0.213114754098361,0.180327868852459,0.163934426229508,0.262295081967213
"143",0.178571428571429,0.196428571428571,0.232142857142857,0.178571428571429,0.214285714285714
"144",0.172413793103448,0.172413793103448,0.224137931034483,0.206896551724138,0.224137931034483
"145",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"146",0.196428571428571,0.214285714285714,0.178571428571429,0.214285714285714,0.196428571428571
"147",0.19672131147541,0.180327868852459,0.163934426229508,0.295081967213115,0.163934426229508
"148",0.172413793103448,0.206896551724138,0.206896551724138,0.224137931034483,0.189655172413793
"149",0.172413793103448,0.172413793103448,0.241379310344828,0.189655172413793,0.224137931034483
"150",0.163934426229508,0.19672131147541,0.262295081967213,0.19672131147541,0.180327868852459
"151",0.183333333333333,0.25,0.2,0.2,0.166666666666667
"152",0.172413793103448,0.172413793103448,0.206896551724138,0.241379310344828,0.206896551724138
"153",0.186440677966102,0.23728813559322,0.169491525423729,0.203389830508475,0.203389830508475
"154",0.1875,0.171875,0.3125,0.15625,0.171875
"155",0.2,0.283333333333333,0.166666666666667,0.166666666666667,0.183333333333333
"156",0.213114754098361,0.213114754098361,0.213114754098361,0.180327868852459,0.180327868852459
"157",0.185185185185185,0.203703703703704,0.203703703703704,0.203703703703704,0.203703703703704
"158",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"159",0.196428571428571,0.196428571428571,0.196428571428571,0.178571428571429,0.232142857142857
"160",0.172413793103448,0.189655172413793,0.258620689655172,0.172413793103448,0.206896551724138
"161",0.193548387096774,0.209677419354839,0.241935483870968,0.17741935483871,0.17741935483871
"162",0.206896551724138,0.189655172413793,0.189655172413793,0.206896551724138,0.206896551724138
"163",0.19672131147541,0.213114754098361,0.19672131147541,0.19672131147541,0.19672131147541
"164",0.193548387096774,0.193548387096774,0.193548387096774,0.209677419354839,0.209677419354839
"165",0.228070175438596,0.210526315789474,0.175438596491228,0.192982456140351,0.192982456140351
"166",0.216666666666667,0.183333333333333,0.216666666666667,0.2,0.183333333333333
"167",0.25,0.178571428571429,0.214285714285714,0.178571428571429,0.178571428571429
"168",0.175438596491228,0.192982456140351,0.210526315789474,0.192982456140351,0.228070175438596
"169",0.2,0.2,0.181818181818182,0.2,0.218181818181818
"170",0.183333333333333,0.183333333333333,0.2,0.233333333333333,0.2
"171",0.25,0.178571428571429,0.178571428571429,0.214285714285714,0.178571428571429
"172",0.224137931034483,0.189655172413793,0.224137931034483,0.189655172413793,0.172413793103448
"173",0.172413793103448,0.172413793103448,0.206896551724138,0.189655172413793,0.258620689655172
"174",0.166666666666667,0.216666666666667,0.216666666666667,0.2,0.2
"175",0.196428571428571,0.178571428571429,0.196428571428571,0.232142857142857,0.196428571428571
"176",0.2,0.166666666666667,0.266666666666667,0.183333333333333,0.183333333333333
"177",0.220338983050847,0.203389830508475,0.169491525423729,0.220338983050847,0.186440677966102
"178",0.241935483870968,0.17741935483871,0.209677419354839,0.17741935483871,0.193548387096774
"179",0.186440677966102,0.203389830508475,0.23728813559322,0.169491525423729,0.203389830508475
"180",0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019
"181",0.216666666666667,0.2,0.216666666666667,0.183333333333333,0.183333333333333
"182",0.166666666666667,0.183333333333333,0.183333333333333,0.2,0.266666666666667
"183",0.196428571428571,0.25,0.178571428571429,0.196428571428571,0.178571428571429
"184",0.2,0.2,0.2,0.181818181818182,0.218181818181818
"185",0.233333333333333,0.183333333333333,0.216666666666667,0.166666666666667,0.2
"186",0.203389830508475,0.169491525423729,0.254237288135593,0.203389830508475,0.169491525423729
"187",0.185185185185185,0.203703703703704,0.185185185185185,0.240740740740741,0.185185185185185
"188",0.192982456140351,0.175438596491228,0.228070175438596,0.210526315789474,0.192982456140351
"189",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"190",0.241379310344828,0.172413793103448,0.189655172413793,0.189655172413793,0.206896551724138
"191",0.183333333333333,0.183333333333333,0.266666666666667,0.166666666666667,0.2
"192",0.186440677966102,0.203389830508475,0.271186440677966,0.169491525423729,0.169491525423729
"193",0.214285714285714,0.178571428571429,0.178571428571429,0.232142857142857,0.196428571428571
"194",0.2,0.181818181818182,0.218181818181818,0.2,0.2
"195",0.186440677966102,0.186440677966102,0.203389830508475,0.186440677966102,0.23728813559322
"196",0.166666666666667,0.216666666666667,0.216666666666667,0.216666666666667,0.183333333333333
"197",0.216666666666667,0.216666666666667,0.183333333333333,0.183333333333333,0.2
"198",0.216666666666667,0.166666666666667,0.166666666666667,0.2,0.25
"199",0.216666666666667,0.166666666666667,0.2,0.233333333333333,0.183333333333333
"200",0.206896551724138,0.189655172413793,0.206896551724138,0.206896551724138,0.189655172413793
"201",0.183333333333333,0.216666666666667,0.166666666666667,0.2,0.233333333333333
"202",0.175438596491228,0.175438596491228,0.192982456140351,0.263157894736842,0.192982456140351
"203",0.181818181818182,0.181818181818182,0.2,0.236363636363636,0.2
"204",0.196428571428571,0.196428571428571,0.232142857142857,0.178571428571429,0.196428571428571
"205",0.189655172413793,0.172413793103448,0.206896551724138,0.241379310344828,0.189655172413793
"206",0.172413793103448,0.172413793103448,0.206896551724138,0.258620689655172,0.189655172413793
"207",0.183333333333333,0.2,0.2,0.166666666666667,0.25
"208",0.178571428571429,0.178571428571429,0.178571428571429,0.196428571428571,0.267857142857143
"209",0.236363636363636,0.2,0.181818181818182,0.2,0.181818181818182
"210",0.2,0.2,0.218181818181818,0.2,0.181818181818182
"211",0.171875,0.171875,0.1875,0.28125,0.1875
"212",0.23728813559322,0.186440677966102,0.186440677966102,0.186440677966102,0.203389830508475
"213",0.192982456140351,0.228070175438596,0.175438596491228,0.192982456140351,0.210526315789474
"214",0.192982456140351,0.192982456140351,0.192982456140351,0.228070175438596,0.192982456140351
"215",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"216",0.254545454545455,0.181818181818182,0.2,0.181818181818182,0.181818181818182
"217",0.189655172413793,0.172413793103448,0.224137931034483,0.241379310344828,0.172413793103448
"218",0.175438596491228,0.175438596491228,0.192982456140351,0.245614035087719,0.210526315789474
"219",0.180327868852459,0.19672131147541,0.180327868852459,0.213114754098361,0.229508196721311
"220",0.206896551724138,0.172413793103448,0.189655172413793,0.224137931034483,0.206896551724138
"221",0.225806451612903,0.193548387096774,0.225806451612903,0.17741935483871,0.17741935483871
"222",0.258620689655172,0.206896551724138,0.172413793103448,0.189655172413793,0.172413793103448
"223",0.192982456140351,0.192982456140351,0.210526315789474,0.210526315789474,0.192982456140351
"224",0.171875,0.1875,0.1875,0.25,0.203125
"225",0.206896551724138,0.206896551724138,0.172413793103448,0.189655172413793,0.224137931034483
"226",0.241379310344828,0.189655172413793,0.172413793103448,0.224137931034483,0.172413793103448
"227",0.189655172413793,0.241379310344828,0.172413793103448,0.206896551724138,0.189655172413793
"228",0.225806451612903,0.193548387096774,0.161290322580645,0.193548387096774,0.225806451612903
"229",0.196428571428571,0.178571428571429,0.214285714285714,0.214285714285714,0.196428571428571
"230",0.174603174603175,0.206349206349206,0.206349206349206,0.19047619047619,0.222222222222222
"231",0.2,0.181818181818182,0.218181818181818,0.181818181818182,0.218181818181818
"232",0.17741935483871,0.193548387096774,0.193548387096774,0.193548387096774,0.241935483870968
"233",0.185185185185185,0.222222222222222,0.203703703703704,0.203703703703704,0.185185185185185
"234",0.172413793103448,0.206896551724138,0.206896551724138,0.224137931034483,0.189655172413793
"235",0.2,0.2,0.166666666666667,0.2,0.233333333333333
"236",0.224137931034483,0.189655172413793,0.172413793103448,0.172413793103448,0.241379310344828
"237",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"238",0.206896551724138,0.206896551724138,0.206896551724138,0.172413793103448,0.206896551724138
"239",0.280701754385965,0.175438596491228,0.192982456140351,0.175438596491228,0.175438596491228
"240",0.229508196721311,0.163934426229508,0.213114754098361,0.229508196721311,0.163934426229508
"241",0.23728813559322,0.169491525423729,0.203389830508475,0.186440677966102,0.203389830508475
"242",0.183333333333333,0.2,0.2,0.216666666666667,0.2
"243",0.185185185185185,0.203703703703704,0.203703703703704,0.203703703703704,0.203703703703704
"244",0.214285714285714,0.178571428571429,0.196428571428571,0.196428571428571,0.214285714285714
"245",0.172413793103448,0.224137931034483,0.241379310344828,0.189655172413793,0.172413793103448
"246",0.2,0.25,0.183333333333333,0.2,0.166666666666667
"247",0.183333333333333,0.166666666666667,0.233333333333333,0.216666666666667,0.2
"248",0.218181818181818,0.2,0.181818181818182,0.2,0.2
"249",0.209677419354839,0.209677419354839,0.17741935483871,0.193548387096774,0.209677419354839
"250",0.254237288135593,0.186440677966102,0.169491525423729,0.203389830508475,0.186440677966102
"251",0.15625,0.171875,0.171875,0.3125,0.1875
"252",0.216666666666667,0.166666666666667,0.2,0.183333333333333,0.233333333333333
"253",0.220338983050847,0.169491525423729,0.186440677966102,0.23728813559322,0.186440677966102
"254",0.178571428571429,0.196428571428571,0.267857142857143,0.178571428571429,0.178571428571429
"255",0.232142857142857,0.214285714285714,0.178571428571429,0.178571428571429,0.196428571428571
"256",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"257",0.183333333333333,0.216666666666667,0.183333333333333,0.216666666666667,0.2
"258",0.206896551724138,0.172413793103448,0.224137931034483,0.206896551724138,0.189655172413793
"259",0.188679245283019,0.188679245283019,0.188679245283019,0.207547169811321,0.226415094339623
"260",0.175438596491228,0.175438596491228,0.245614035087719,0.228070175438596,0.175438596491228
"261",0.172413793103448,0.206896551724138,0.241379310344828,0.206896551724138,0.172413793103448
"262",0.262295081967213,0.19672131147541,0.19672131147541,0.163934426229508,0.180327868852459
"263",0.21875,0.1875,0.15625,0.21875,0.21875
"264",0.220338983050847,0.220338983050847,0.220338983050847,0.169491525423729,0.169491525423729
"265",0.17741935483871,0.209677419354839,0.241935483870968,0.161290322580645,0.209677419354839
"266",0.185185185185185,0.185185185185185,0.240740740740741,0.185185185185185,0.203703703703704
"267",0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019,0.207547169811321
"268",0.258620689655172,0.172413793103448,0.172413793103448,0.206896551724138,0.189655172413793
"269",0.188679245283019,0.188679245283019,0.188679245283019,0.245283018867925,0.188679245283019
"270",0.19672131147541,0.19672131147541,0.262295081967213,0.163934426229508,0.180327868852459
"271",0.183333333333333,0.216666666666667,0.216666666666667,0.183333333333333,0.2
"272",0.216666666666667,0.166666666666667,0.216666666666667,0.166666666666667,0.233333333333333
"273",0.188679245283019,0.188679245283019,0.188679245283019,0.245283018867925,0.188679245283019
"274",0.185185185185185,0.185185185185185,0.203703703703704,0.222222222222222,0.203703703703704
"275",0.169230769230769,0.169230769230769,0.338461538461538,0.153846153846154,0.169230769230769
"276",0.19672131147541,0.163934426229508,0.278688524590164,0.163934426229508,0.19672131147541
"277",0.166666666666667,0.2,0.2,0.166666666666667,0.266666666666667
"278",0.189655172413793,0.206896551724138,0.206896551724138,0.206896551724138,0.189655172413793
"279",0.216666666666667,0.183333333333333,0.233333333333333,0.2,0.166666666666667
"280",0.183333333333333,0.266666666666667,0.183333333333333,0.166666666666667,0.2
"281",0.229508196721311,0.163934426229508,0.213114754098361,0.229508196721311,0.163934426229508
"282",0.166666666666667,0.25,0.2,0.216666666666667,0.166666666666667
"283",0.163934426229508,0.19672131147541,0.180327868852459,0.180327868852459,0.278688524590164
"284",0.193548387096774,0.209677419354839,0.161290322580645,0.274193548387097,0.161290322580645
"285",0.185185185185185,0.203703703703704,0.240740740740741,0.185185185185185,0.185185185185185
"286",0.196969696969697,0.181818181818182,0.166666666666667,0.257575757575758,0.196969696969697
"287",0.181818181818182,0.181818181818182,0.2,0.236363636363636,0.2
"288",0.180327868852459,0.245901639344262,0.213114754098361,0.180327868852459,0.180327868852459
"289",0.1875,0.1875,0.265625,0.1875,0.171875
"290",0.209677419354839,0.161290322580645,0.274193548387097,0.161290322580645,0.193548387096774
"291",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"292",0.189655172413793,0.189655172413793,0.206896551724138,0.224137931034483,0.189655172413793
"293",0.19672131147541,0.163934426229508,0.163934426229508,0.213114754098361,0.262295081967213
"294",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"295",0.163934426229508,0.180327868852459,0.262295081967213,0.180327868852459,0.213114754098361
"296",0.210526315789474,0.210526315789474,0.192982456140351,0.210526315789474,0.175438596491228
"297",0.183333333333333,0.183333333333333,0.283333333333333,0.166666666666667,0.183333333333333
"298",0.2,0.218181818181818,0.2,0.2,0.181818181818182
"299",0.206896551724138,0.206896551724138,0.189655172413793,0.206896551724138,0.189655172413793
"300",0.178571428571429,0.196428571428571,0.214285714285714,0.214285714285714,0.196428571428571
"301",0.172413793103448,0.206896551724138,0.224137931034483,0.172413793103448,0.224137931034483
"302",0.218181818181818,0.181818181818182,0.181818181818182,0.2,0.218181818181818
"303",0.196428571428571,0.178571428571429,0.196428571428571,0.25,0.178571428571429
"304",0.166666666666667,0.183333333333333,0.2,0.166666666666667,0.283333333333333
"305",0.196428571428571,0.196428571428571,0.196428571428571,0.214285714285714,0.196428571428571
"306",0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"307",0.178571428571429,0.196428571428571,0.196428571428571,0.25,0.178571428571429
"308",0.213114754098361,0.262295081967213,0.180327868852459,0.180327868852459,0.163934426229508
"309",0.166666666666667,0.233333333333333,0.183333333333333,0.216666666666667,0.2
"310",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"311",0.166666666666667,0.183333333333333,0.166666666666667,0.25,0.233333333333333
"312",0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185,0.185185185185185
"313",0.192982456140351,0.210526315789474,0.192982456140351,0.192982456140351,0.210526315789474
"314",0.222222222222222,0.203703703703704,0.185185185185185,0.185185185185185,0.203703703703704
"315",0.166666666666667,0.25,0.216666666666667,0.183333333333333,0.183333333333333
"316",0.189655172413793,0.189655172413793,0.224137931034483,0.206896551724138,0.189655172413793
"317",0.253968253968254,0.174603174603175,0.174603174603175,0.238095238095238,0.158730158730159
"318",0.183333333333333,0.25,0.216666666666667,0.166666666666667,0.183333333333333
"319",0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321
"320",0.192982456140351,0.175438596491228,0.228070175438596,0.228070175438596,0.175438596491228
"321",0.2,0.266666666666667,0.183333333333333,0.166666666666667,0.183333333333333
"322",0.192982456140351,0.192982456140351,0.175438596491228,0.263157894736842,0.175438596491228
"323",0.224137931034483,0.189655172413793,0.224137931034483,0.172413793103448,0.189655172413793
"324",0.163934426229508,0.213114754098361,0.245901639344262,0.180327868852459,0.19672131147541
"325",0.196428571428571,0.214285714285714,0.196428571428571,0.178571428571429,0.214285714285714
"326",0.166666666666667,0.183333333333333,0.166666666666667,0.316666666666667,0.166666666666667
"327",0.214285714285714,0.196428571428571,0.214285714285714,0.178571428571429,0.196428571428571
"328",0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019,0.188679245283019
"329",0.275862068965517,0.189655172413793,0.189655172413793,0.172413793103448,0.172413793103448
"330",0.17741935483871,0.17741935483871,0.225806451612903,0.209677419354839,0.209677419354839
"331",0.229508196721311,0.163934426229508,0.19672131147541,0.213114754098361,0.19672131147541
"332",0.207547169811321,0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019
"333",0.203389830508475,0.169491525423729,0.186440677966102,0.23728813559322,0.203389830508475
"334",0.180327868852459,0.245901639344262,0.180327868852459,0.180327868852459,0.213114754098361
"335",0.183333333333333,0.2,0.216666666666667,0.183333333333333,0.216666666666667
"336",0.203703703703704,0.240740740740741,0.185185185185185,0.185185185185185,0.185185185185185
"337",0.175438596491228,0.210526315789474,0.192982456140351,0.192982456140351,0.228070175438596
"338",0.180327868852459,0.213114754098361,0.19672131147541,0.229508196721311,0.180327868852459
"339",0.2,0.2,0.183333333333333,0.216666666666667,0.2
"340",0.166666666666667,0.233333333333333,0.183333333333333,0.216666666666667,0.2
