"","V1","V2","V3"
"80",0.404761904761905,0.297619047619048,0.297619047619048
"81",0.314465408805031,0.314465408805031,0.371069182389937
"82",0.277777777777778,0.327777777777778,0.394444444444444
"83",0.303030303030303,0.357575757575758,0.339393939393939
"84",0.327485380116959,0.362573099415205,0.309941520467836
"85",0.308641975308642,0.345679012345679,0.345679012345679
"86",0.28735632183908,0.425287356321839,0.28735632183908
"87",0.31638418079096,0.367231638418079,0.31638418079096
"88",0.33974358974359,0.320512820512821,0.33974358974359
"89",0.404371584699454,0.322404371584699,0.273224043715847
"90",0.344444444444444,0.311111111111111,0.344444444444444
"91",0.314465408805031,0.314465408805031,0.371069182389937
"92",0.361111111111111,0.361111111111111,0.277777777777778
"93",0.345679012345679,0.308641975308642,0.345679012345679
"94",0.333333333333333,0.333333333333333,0.333333333333333
"95",0.317948717948718,0.348717948717949,0.333333333333333
"96",0.453551912568306,0.273224043715847,0.273224043715847
"97",0.344444444444444,0.311111111111111,0.344444444444444
"98",0.446236559139785,0.268817204301075,0.28494623655914
"99",0.303030303030303,0.321212121212121,0.375757575757576
"100",0.352201257861635,0.314465408805031,0.333333333333333
"101",0.361111111111111,0.344444444444444,0.294444444444444
"102",0.321212121212121,0.321212121212121,0.357575757575758
"103",0.455026455026455,0.264550264550265,0.28042328042328
"104",0.321212121212121,0.339393939393939,0.339393939393939
"105",0.33974358974359,0.320512820512821,0.33974358974359
"106",0.351190476190476,0.315476190476191,0.333333333333333
"107",0.351190476190476,0.333333333333333,0.315476190476191
"108",0.394871794871795,0.333333333333333,0.271794871794872
"109",0.408045977011494,0.304597701149425,0.28735632183908
"110",0.339080459770115,0.32183908045977,0.339080459770115
"111",0.289617486338798,0.404371584699454,0.306010928961749
"112",0.339080459770115,0.32183908045977,0.339080459770115
"113",0.304597701149425,0.35632183908046,0.339080459770115
"114",0.333333333333333,0.350282485875706,0.31638418079096
"115",0.444444444444444,0.277777777777778,0.277777777777778
"116",0.297619047619048,0.333333333333333,0.369047619047619
"117",0.33974358974359,0.320512820512821,0.33974358974359
"118",0.306010928961749,0.371584699453552,0.322404371584699
"119",0.373563218390805,0.304597701149425,0.32183908045977
"120",0.315476190476191,0.315476190476191,0.369047619047619
"121",0.350282485875706,0.367231638418079,0.282485875706215
"122",0.311111111111111,0.327777777777778,0.361111111111111
"123",0.31638418079096,0.367231638418079,0.31638418079096
"124",0.344444444444444,0.344444444444444,0.311111111111111
"125",0.339080459770115,0.35632183908046,0.304597701149425
"126",0.345679012345679,0.308641975308642,0.345679012345679
"127",0.361111111111111,0.327777777777778,0.311111111111111
"128",0.369047619047619,0.333333333333333,0.297619047619048
"129",0.322404371584699,0.306010928961749,0.371584699453552
"130",0.339393939393939,0.303030303030303,0.357575757575758
"131",0.345679012345679,0.327160493827161,0.327160493827161
"132",0.309941520467836,0.345029239766082,0.345029239766082
"133",0.277777777777778,0.394444444444444,0.327777777777778
"134",0.32183908045977,0.35632183908046,0.32183908045977
"135",0.303030303030303,0.393939393939394,0.303030303030303
"136",0.308641975308642,0.345679012345679,0.345679012345679
"137",0.339393939393939,0.357575757575758,0.303030303030303
"138",0.327485380116959,0.345029239766082,0.327485380116959
"139",0.32183908045977,0.373563218390805,0.304597701149425
"140",0.408045977011494,0.28735632183908,0.304597701149425
"141",0.361111111111111,0.327777777777778,0.311111111111111
"142",0.33879781420765,0.322404371584699,0.33879781420765
"143",0.333333333333333,0.315476190476191,0.351190476190476
"144",0.32183908045977,0.304597701149425,0.373563218390805
"145",0.326797385620915,0.34640522875817,0.326797385620915
"146",0.315476190476191,0.333333333333333,0.351190476190476
"147",0.273224043715847,0.33879781420765,0.387978142076503
"148",0.32183908045977,0.304597701149425,0.373563218390805
"149",0.32183908045977,0.35632183908046,0.32183908045977
"150",0.33879781420765,0.306010928961749,0.355191256830601
"151",0.311111111111111,0.327777777777778,0.361111111111111
"152",0.32183908045977,0.304597701149425,0.373563218390805
"153",0.31638418079096,0.350282485875706,0.333333333333333
"154",0.447916666666667,0.291666666666667,0.260416666666667
"155",0.394444444444444,0.294444444444444,0.311111111111111
"156",0.355191256830601,0.306010928961749,0.33879781420765
"157",0.345679012345679,0.345679012345679,0.308641975308642
"158",0.320512820512821,0.320512820512821,0.358974358974359
"159",0.315476190476191,0.315476190476191,0.369047619047619
"160",0.408045977011494,0.28735632183908,0.304597701149425
"161",0.397849462365591,0.317204301075269,0.28494623655914
"162",0.32183908045977,0.339080459770115,0.339080459770115
"163",0.322404371584699,0.33879781420765,0.33879781420765
"164",0.365591397849462,0.333333333333333,0.301075268817204
"165",0.327485380116959,0.362573099415205,0.309941520467836
"166",0.277777777777778,0.344444444444444,0.377777777777778
"167",0.386904761904762,0.315476190476191,0.297619047619048
"168",0.327485380116959,0.309941520467836,0.362573099415205
"169",0.339393939393939,0.357575757575758,0.303030303030303
"170",0.361111111111111,0.311111111111111,0.327777777777778
"171",0.297619047619048,0.315476190476191,0.386904761904762
"172",0.28735632183908,0.339080459770115,0.373563218390805
"173",0.35632183908046,0.304597701149425,0.339080459770115
"174",0.311111111111111,0.311111111111111,0.377777777777778
"175",0.315476190476191,0.315476190476191,0.369047619047619
"176",0.377777777777778,0.311111111111111,0.311111111111111
"177",0.31638418079096,0.367231638418079,0.31638418079096
"178",0.333333333333333,0.333333333333333,0.333333333333333
"179",0.367231638418079,0.299435028248588,0.333333333333333
"180",0.333333333333333,0.352201257861635,0.314465408805031
"181",0.361111111111111,0.327777777777778,0.311111111111111
"182",0.327777777777778,0.327777777777778,0.344444444444444
"183",0.297619047619048,0.386904761904762,0.315476190476191
"184",0.375757575757576,0.303030303030303,0.321212121212121
"185",0.327777777777778,0.311111111111111,0.361111111111111
"186",0.333333333333333,0.282485875706215,0.384180790960452
"187",0.345679012345679,0.308641975308642,0.345679012345679
"188",0.380116959064328,0.292397660818713,0.327485380116959
"189",0.33974358974359,0.33974358974359,0.320512820512821
"190",0.304597701149425,0.35632183908046,0.339080459770115
"191",0.311111111111111,0.294444444444444,0.394444444444444
"192",0.367231638418079,0.299435028248588,0.333333333333333
"193",0.297619047619048,0.351190476190476,0.351190476190476
"194",0.339393939393939,0.357575757575758,0.303030303030303
"195",0.31638418079096,0.31638418079096,0.367231638418079
"196",0.394444444444444,0.277777777777778,0.327777777777778
"197",0.311111111111111,0.344444444444444,0.344444444444444
"198",0.327777777777778,0.377777777777778,0.294444444444444
"199",0.294444444444444,0.311111111111111,0.394444444444444
"200",0.35632183908046,0.32183908045977,0.32183908045977
"201",0.294444444444444,0.377777777777778,0.327777777777778
"202",0.309941520467836,0.327485380116959,0.362573099415205
"203",0.303030303030303,0.339393939393939,0.357575757575758
"204",0.369047619047619,0.315476190476191,0.315476190476191
"205",0.32183908045977,0.304597701149425,0.373563218390805
"206",0.32183908045977,0.32183908045977,0.35632183908046
"207",0.394444444444444,0.311111111111111,0.294444444444444
"208",0.315476190476191,0.369047619047619,0.315476190476191
"209",0.339393939393939,0.321212121212121,0.339393939393939
"210",0.339393939393939,0.321212121212121,0.339393939393939
"211",0.322916666666667,0.260416666666667,0.416666666666667
"212",0.333333333333333,0.367231638418079,0.299435028248588
"213",0.309941520467836,0.380116959064328,0.309941520467836
"214",0.309941520467836,0.327485380116959,0.362573099415205
"215",0.320512820512821,0.320512820512821,0.358974358974359
"216",0.303030303030303,0.339393939393939,0.357575757575758
"217",0.32183908045977,0.28735632183908,0.390804597701149
"218",0.327485380116959,0.309941520467836,0.362573099415205
"219",0.306010928961749,0.355191256830601,0.33879781420765
"220",0.304597701149425,0.32183908045977,0.373563218390805
"221",0.349462365591398,0.349462365591398,0.301075268817204
"222",0.28735632183908,0.425287356321839,0.28735632183908
"223",0.309941520467836,0.327485380116959,0.362573099415205
"224",0.307291666666667,0.307291666666667,0.385416666666667
"225",0.304597701149425,0.35632183908046,0.339080459770115
"226",0.28735632183908,0.339080459770115,0.373563218390805
"227",0.35632183908046,0.339080459770115,0.304597701149425
"228",0.333333333333333,0.333333333333333,0.333333333333333
"229",0.333333333333333,0.315476190476191,0.351190476190476
"230",0.35978835978836,0.343915343915344,0.296296296296296
"231",0.375757575757576,0.303030303030303,0.321212121212121
"232",0.28494623655914,0.43010752688172,0.28494623655914
"233",0.327160493827161,0.345679012345679,0.327160493827161
"234",0.339080459770115,0.28735632183908,0.373563218390805
"235",0.277777777777778,0.377777777777778,0.344444444444444
"236",0.304597701149425,0.373563218390805,0.32183908045977
"237",0.33974358974359,0.320512820512821,0.33974358974359
"238",0.373563218390805,0.32183908045977,0.304597701149425
"239",0.380116959064328,0.327485380116959,0.292397660818713
"240",0.33879781420765,0.306010928961749,0.355191256830601
"241",0.333333333333333,0.333333333333333,0.333333333333333
"242",0.327777777777778,0.327777777777778,0.344444444444444
"243",0.308641975308642,0.345679012345679,0.345679012345679
"244",0.297619047619048,0.333333333333333,0.369047619047619
"245",0.304597701149425,0.32183908045977,0.373563218390805
"246",0.294444444444444,0.377777777777778,0.327777777777778
"247",0.361111111111111,0.311111111111111,0.327777777777778
"248",0.303030303030303,0.339393939393939,0.357575757575758
"249",0.413978494623656,0.28494623655914,0.301075268817204
"250",0.299435028248588,0.367231638418079,0.333333333333333
"251",0.291666666666667,0.322916666666667,0.385416666666667
"252",0.311111111111111,0.327777777777778,0.361111111111111
"253",0.299435028248588,0.31638418079096,0.384180790960452
"254",0.386904761904762,0.315476190476191,0.297619047619048
"255",0.333333333333333,0.315476190476191,0.351190476190476
"256",0.326797385620915,0.34640522875817,0.326797385620915
"257",0.311111111111111,0.394444444444444,0.294444444444444
"258",0.339080459770115,0.339080459770115,0.32183908045977
"259",0.333333333333333,0.314465408805031,0.352201257861635
"260",0.327485380116959,0.292397660818713,0.380116959064328
"261",0.32183908045977,0.35632183908046,0.32183908045977
"262",0.371584699453552,0.355191256830601,0.273224043715847
"263",0.322916666666667,0.401041666666667,0.276041666666667
"264",0.31638418079096,0.350282485875706,0.333333333333333
"265",0.333333333333333,0.381720430107527,0.28494623655914
"266",0.327160493827161,0.327160493827161,0.345679012345679
"267",0.352201257861635,0.333333333333333,0.314465408805031
"268",0.32183908045977,0.35632183908046,0.32183908045977
"269",0.314465408805031,0.314465408805031,0.371069182389937
"270",0.404371584699454,0.273224043715847,0.322404371584699
"271",0.377777777777778,0.311111111111111,0.311111111111111
"272",0.344444444444444,0.311111111111111,0.344444444444444
"273",0.314465408805031,0.333333333333333,0.352201257861635
"274",0.327160493827161,0.345679012345679,0.327160493827161
"275",0.271794871794872,0.364102564102564,0.364102564102564
"276",0.371584699453552,0.33879781420765,0.289617486338798
"277",0.377777777777778,0.344444444444444,0.277777777777778
"278",0.339080459770115,0.304597701149425,0.35632183908046
"279",0.311111111111111,0.311111111111111,0.377777777777778
"280",0.311111111111111,0.411111111111111,0.277777777777778
"281",0.306010928961749,0.355191256830601,0.33879781420765
"282",0.411111111111111,0.311111111111111,0.277777777777778
"283",0.306010928961749,0.387978142076503,0.306010928961749
"284",0.268817204301075,0.349462365591398,0.381720430107527
"285",0.364197530864198,0.327160493827161,0.308641975308642
"286",0.328282828282828,0.297979797979798,0.373737373737374
"287",0.357575757575758,0.303030303030303,0.339393939393939
"288",0.289617486338798,0.371584699453552,0.33879781420765
"289",0.432291666666667,0.291666666666667,0.276041666666667
"290",0.349462365591398,0.317204301075269,0.333333333333333
"291",0.320512820512821,0.33974358974359,0.33974358974359
"292",0.32183908045977,0.32183908045977,0.35632183908046
"293",0.33879781420765,0.355191256830601,0.306010928961749
"294",0.352201257861635,0.314465408805031,0.333333333333333
"295",0.420765027322404,0.289617486338798,0.289617486338798
"296",0.345029239766082,0.345029239766082,0.309941520467836
"297",0.394444444444444,0.311111111111111,0.294444444444444
"298",0.303030303030303,0.357575757575758,0.339393939393939
"299",0.28735632183908,0.390804597701149,0.32183908045977
"300",0.315476190476191,0.351190476190476,0.333333333333333
"301",0.373563218390805,0.28735632183908,0.339080459770115
"302",0.321212121212121,0.321212121212121,0.357575757575758
"303",0.351190476190476,0.315476190476191,0.333333333333333
"304",0.394444444444444,0.294444444444444,0.311111111111111
"305",0.351190476190476,0.297619047619048,0.351190476190476
"306",0.444444444444444,0.277777777777778,0.277777777777778
"307",0.315476190476191,0.315476190476191,0.369047619047619
"308",0.273224043715847,0.453551912568306,0.273224043715847
"309",0.361111111111111,0.327777777777778,0.311111111111111
"310",0.320512820512821,0.358974358974359,0.320512820512821
"311",0.327777777777778,0.377777777777778,0.294444444444444
"312",0.327160493827161,0.327160493827161,0.345679012345679
"313",0.309941520467836,0.327485380116959,0.362573099415205
"314",0.308641975308642,0.364197530864198,0.327160493827161
"315",0.311111111111111,0.311111111111111,0.377777777777778
"316",0.373563218390805,0.28735632183908,0.339080459770115
"317",0.296296296296296,0.343915343915344,0.35978835978836
"318",0.327777777777778,0.344444444444444,0.327777777777778
"319",0.314465408805031,0.352201257861635,0.333333333333333
"320",0.362573099415205,0.327485380116959,0.309941520467836
"321",0.294444444444444,0.394444444444444,0.311111111111111
"322",0.309941520467836,0.292397660818713,0.39766081871345
"323",0.373563218390805,0.339080459770115,0.28735632183908
"324",0.306010928961749,0.306010928961749,0.387978142076503
"325",0.333333333333333,0.315476190476191,0.351190476190476
"326",0.294444444444444,0.327777777777778,0.377777777777778
"327",0.333333333333333,0.351190476190476,0.315476190476191
"328",0.352201257861635,0.333333333333333,0.314465408805031
"329",0.373563218390805,0.32183908045977,0.304597701149425
"330",0.349462365591398,0.317204301075269,0.333333333333333
"331",0.33879781420765,0.322404371584699,0.33879781420765
"332",0.314465408805031,0.352201257861635,0.333333333333333
"333",0.31638418079096,0.299435028248588,0.384180790960452
"334",0.306010928961749,0.387978142076503,0.306010928961749
"335",0.344444444444444,0.344444444444444,0.311111111111111
"336",0.308641975308642,0.382716049382716,0.308641975308642
"337",0.345029239766082,0.309941520467836,0.345029239766082
"338",0.306010928961749,0.33879781420765,0.355191256830601
"339",0.344444444444444,0.327777777777778,0.327777777777778
"340",0.294444444444444,0.394444444444444,0.311111111111111
"341",0.357575757575758,0.321212121212121,0.321212121212121
"342",0.33974358974359,0.320512820512821,0.33974358974359
"343",0.28735632183908,0.35632183908046,0.35632183908046
"344",0.308641975308642,0.308641975308642,0.382716049382716
"345",0.327160493827161,0.327160493827161,0.345679012345679
"346",0.33974358974359,0.320512820512821,0.33974358974359
"347",0.361111111111111,0.294444444444444,0.344444444444444
"348",0.299435028248588,0.350282485875706,0.350282485875706
"349",0.320512820512821,0.358974358974359,0.320512820512821
"350",0.35632183908046,0.339080459770115,0.304597701149425
"351",0.294444444444444,0.327777777777778,0.377777777777778
"352",0.327160493827161,0.327160493827161,0.345679012345679
"353",0.333333333333333,0.31638418079096,0.350282485875706
"354",0.333333333333333,0.315476190476191,0.351190476190476
"355",0.33879781420765,0.33879781420765,0.322404371584699
"356",0.320512820512821,0.33974358974359,0.33974358974359
"357",0.32183908045977,0.339080459770115,0.339080459770115
"358",0.297619047619048,0.351190476190476,0.351190476190476
"359",0.391534391534392,0.312169312169312,0.296296296296296
"360",0.349462365591398,0.333333333333333,0.317204301075269
"361",0.350282485875706,0.350282485875706,0.299435028248588
"362",0.297619047619048,0.315476190476191,0.386904761904762
"363",0.321212121212121,0.357575757575758,0.321212121212121
"364",0.28494623655914,0.43010752688172,0.28494623655914
"365",0.357575757575758,0.339393939393939,0.303030303030303
"366",0.289617486338798,0.33879781420765,0.371584699453552
"367",0.349462365591398,0.333333333333333,0.317204301075269
"368",0.339393939393939,0.321212121212121,0.339393939393939
"369",0.371584699453552,0.33879781420765,0.289617486338798
"370",0.33879781420765,0.387978142076503,0.273224043715847
"371",0.344444444444444,0.327777777777778,0.327777777777778
"372",0.345029239766082,0.292397660818713,0.362573099415205
"373",0.308641975308642,0.364197530864198,0.327160493827161
"374",0.304597701149425,0.35632183908046,0.339080459770115
"375",0.357575757575758,0.321212121212121,0.321212121212121
"376",0.315476190476191,0.315476190476191,0.369047619047619
"377",0.339393939393939,0.321212121212121,0.339393939393939
"378",0.345679012345679,0.345679012345679,0.308641975308642
"379",0.355191256830601,0.33879781420765,0.306010928961749
"380",0.345029239766082,0.327485380116959,0.327485380116959
"381",0.367231638418079,0.350282485875706,0.282485875706215
"382",0.377777777777778,0.327777777777778,0.294444444444444
"383",0.312169312169312,0.391534391534392,0.296296296296296
"384",0.321212121212121,0.339393939393939,0.339393939393939
"385",0.401129943502825,0.31638418079096,0.282485875706215
"386",0.327485380116959,0.380116959064328,0.292397660818713
"387",0.351190476190476,0.333333333333333,0.315476190476191
"388",0.317204301075269,0.365591397849462,0.317204301075269
"389",0.327485380116959,0.327485380116959,0.345029239766082
"390",0.327777777777778,0.327777777777778,0.344444444444444
"391",0.348717948717949,0.287179487179487,0.364102564102564
"392",0.333333333333333,0.333333333333333,0.333333333333333
"393",0.326797385620915,0.326797385620915,0.34640522875817
"394",0.314465408805031,0.333333333333333,0.352201257861635
"395",0.308641975308642,0.364197530864198,0.327160493827161
"396",0.33974358974359,0.320512820512821,0.33974358974359
"397",0.345679012345679,0.327160493827161,0.327160493827161
"398",0.327777777777778,0.311111111111111,0.361111111111111
"399",0.384180790960452,0.31638418079096,0.299435028248588
"400",0.367231638418079,0.333333333333333,0.299435028248588
"401",0.322404371584699,0.387978142076503,0.289617486338798
"402",0.32183908045977,0.339080459770115,0.339080459770115
"403",0.294444444444444,0.327777777777778,0.377777777777778
"404",0.333333333333333,0.314465408805031,0.352201257861635
"405",0.303030303030303,0.321212121212121,0.375757575757576
"406",0.35632183908046,0.35632183908046,0.28735632183908
"407",0.327777777777778,0.344444444444444,0.327777777777778
"408",0.303030303030303,0.339393939393939,0.357575757575758
"409",0.315476190476191,0.369047619047619,0.315476190476191
"410",0.309941520467836,0.327485380116959,0.362573099415205
"411",0.309941520467836,0.362573099415205,0.327485380116959
"412",0.344444444444444,0.327777777777778,0.327777777777778
"413",0.304597701149425,0.35632183908046,0.339080459770115
"414",0.351190476190476,0.315476190476191,0.333333333333333
"415",0.309941520467836,0.380116959064328,0.309941520467836
"416",0.371584699453552,0.322404371584699,0.306010928961749
"417",0.326797385620915,0.34640522875817,0.326797385620915
"418",0.333333333333333,0.315476190476191,0.351190476190476
"419",0.308641975308642,0.364197530864198,0.327160493827161
"420",0.311111111111111,0.377777777777778,0.311111111111111
"421",0.321212121212121,0.303030303030303,0.375757575757576
"422",0.306010928961749,0.371584699453552,0.322404371584699
"423",0.35632183908046,0.32183908045977,0.32183908045977
"424",0.311111111111111,0.377777777777778,0.311111111111111
"425",0.373563218390805,0.339080459770115,0.28735632183908
"426",0.355191256830601,0.33879781420765,0.306010928961749
"427",0.350282485875706,0.333333333333333,0.31638418079096
"428",0.31638418079096,0.401129943502825,0.282485875706215
"429",0.349462365591398,0.28494623655914,0.365591397849462
"430",0.371584699453552,0.273224043715847,0.355191256830601
"431",0.327160493827161,0.345679012345679,0.327160493827161
"432",0.333333333333333,0.350282485875706,0.31638418079096
"433",0.333333333333333,0.299435028248588,0.367231638418079
"434",0.351190476190476,0.297619047619048,0.351190476190476
"435",0.311111111111111,0.327777777777778,0.361111111111111
"436",0.322404371584699,0.273224043715847,0.404371584699454
"437",0.311111111111111,0.311111111111111,0.377777777777778
"438",0.299435028248588,0.384180790960452,0.31638418079096
"439",0.308641975308642,0.308641975308642,0.382716049382716
"440",0.303030303030303,0.357575757575758,0.339393939393939
"441",0.32183908045977,0.32183908045977,0.35632183908046
"442",0.311111111111111,0.327777777777778,0.361111111111111
"443",0.339393939393939,0.303030303030303,0.357575757575758
"444",0.309941520467836,0.327485380116959,0.362573099415205
"445",0.367231638418079,0.350282485875706,0.282485875706215
"446",0.299435028248588,0.350282485875706,0.350282485875706
"447",0.28735632183908,0.35632183908046,0.35632183908046
"448",0.344444444444444,0.344444444444444,0.311111111111111
"449",0.339080459770115,0.339080459770115,0.32183908045977
"450",0.309941520467836,0.345029239766082,0.345029239766082
"451",0.367231638418079,0.333333333333333,0.299435028248588
"452",0.327777777777778,0.327777777777778,0.344444444444444
"453",0.28735632183908,0.35632183908046,0.35632183908046
"454",0.333333333333333,0.315476190476191,0.351190476190476
"455",0.380116959064328,0.327485380116959,0.292397660818713
"456",0.292397660818713,0.327485380116959,0.380116959064328
"457",0.351190476190476,0.297619047619048,0.351190476190476
"458",0.31638418079096,0.350282485875706,0.333333333333333
"459",0.333333333333333,0.314465408805031,0.352201257861635
"460",0.333333333333333,0.352201257861635,0.314465408805031
"461",0.31638418079096,0.333333333333333,0.350282485875706
"462",0.314465408805031,0.333333333333333,0.352201257861635
"463",0.294444444444444,0.327777777777778,0.377777777777778
"464",0.291666666666667,0.385416666666667,0.322916666666667
"465",0.355191256830601,0.322404371584699,0.322404371584699
"466",0.327485380116959,0.309941520467836,0.362573099415205
"467",0.322404371584699,0.306010928961749,0.371584699453552
"468",0.28494623655914,0.317204301075269,0.397849462365591
"469",0.309941520467836,0.345029239766082,0.345029239766082
"470",0.349462365591398,0.317204301075269,0.333333333333333
"471",0.371584699453552,0.289617486338798,0.33879781420765
"472",0.394444444444444,0.294444444444444,0.311111111111111
"473",0.309941520467836,0.362573099415205,0.327485380116959
"474",0.380116959064328,0.309941520467836,0.309941520467836
"475",0.369047619047619,0.297619047619048,0.333333333333333
"476",0.415204678362573,0.292397660818713,0.292397660818713
"477",0.304597701149425,0.339080459770115,0.35632183908046
"478",0.306010928961749,0.33879781420765,0.355191256830601
"479",0.33974358974359,0.320512820512821,0.33974358974359
"480",0.327777777777778,0.361111111111111,0.311111111111111
"481",0.369047619047619,0.297619047619048,0.333333333333333
"482",0.31638418079096,0.31638418079096,0.367231638418079
"483",0.304597701149425,0.339080459770115,0.35632183908046
"484",0.328042328042328,0.28042328042328,0.391534391534392
"485",0.333333333333333,0.351190476190476,0.315476190476191
"486",0.367231638418079,0.333333333333333,0.299435028248588
"487",0.361111111111111,0.311111111111111,0.327777777777778
"488",0.311111111111111,0.361111111111111,0.327777777777778
"489",0.404371584699454,0.289617486338798,0.306010928961749
"490",0.327777777777778,0.344444444444444,0.327777777777778
"491",0.33879781420765,0.306010928961749,0.355191256830601
"492",0.345679012345679,0.345679012345679,0.308641975308642
"493",0.333333333333333,0.314465408805031,0.352201257861635
"494",0.276041666666667,0.354166666666667,0.369791666666667
"495",0.39766081871345,0.309941520467836,0.292397660818713
"496",0.371584699453552,0.322404371584699,0.306010928961749
"497",0.28735632183908,0.32183908045977,0.390804597701149
"498",0.327777777777778,0.311111111111111,0.361111111111111
"499",0.381720430107527,0.301075268817204,0.317204301075269
"500",0.327160493827161,0.327160493827161,0.345679012345679
"501",0.344444444444444,0.344444444444444,0.311111111111111
"502",0.350282485875706,0.333333333333333,0.31638418079096
"503",0.308641975308642,0.364197530864198,0.327160493827161
"504",0.313131313131313,0.404040404040404,0.282828282828283
"505",0.333333333333333,0.351190476190476,0.315476190476191
"506",0.33974358974359,0.33974358974359,0.320512820512821
"507",0.382716049382716,0.308641975308642,0.308641975308642
"508",0.339080459770115,0.339080459770115,0.32183908045977
"509",0.264550264550265,0.35978835978836,0.375661375661376
"510",0.344444444444444,0.311111111111111,0.344444444444444
"511",0.327160493827161,0.327160493827161,0.345679012345679
"512",0.415204678362573,0.292397660818713,0.292397660818713
"513",0.321212121212121,0.321212121212121,0.357575757575758
"514",0.327777777777778,0.361111111111111,0.311111111111111
"515",0.365591397849462,0.333333333333333,0.301075268817204
"516",0.350282485875706,0.333333333333333,0.31638418079096
"517",0.294444444444444,0.344444444444444,0.361111111111111
