"","V1","V2","V3","V4","V5","V6","V7"
"31",0.154963680387409,0.121065375302663,0.121065375302663,0.138014527845036,0.205811138014528,0.121065375302663,0.138014527845036
"32",0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.175824175824176,0.137362637362637,0.137362637362637
"33",0.127232142857143,0.111607142857143,0.111607142857143,0.236607142857143,0.158482142857143,0.111607142857143,0.142857142857143
"34",0.163594470046083,0.163594470046083,0.131336405529954,0.147465437788018,0.131336405529954,0.131336405529954,0.131336405529954
"35",0.121065375302663,0.138014527845036,0.121065375302663,0.154963680387409,0.138014527845036,0.188861985472155,0.138014527845036
"36",0.119047619047619,0.119047619047619,0.135714285714286,0.269047619047619,0.119047619047619,0.119047619047619,0.119047619047619
"37",0.132275132275132,0.150793650793651,0.169312169312169,0.132275132275132,0.132275132275132,0.150793650793651,0.132275132275132
"38",0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.169312169312169,0.169312169312169
"39",0.121065375302663,0.121065375302663,0.205811138014528,0.121065375302663,0.121065375302663,0.188861985472155,0.121065375302663
"40",0.123152709359606,0.157635467980296,0.123152709359606,0.123152709359606,0.140394088669951,0.140394088669951,0.192118226600985
"41",0.142857142857143,0.142857142857143,0.158482142857143,0.158482142857143,0.127232142857143,0.127232142857143,0.142857142857143
"42",0.252380952380952,0.135714285714286,0.135714285714286,0.119047619047619,0.119047619047619,0.119047619047619,0.119047619047619
"43",0.12531328320802,0.12531328320802,0.12531328320802,0.177944862155388,0.12531328320802,0.177944862155388,0.142857142857143
"44",0.158482142857143,0.127232142857143,0.127232142857143,0.127232142857143,0.189732142857143,0.127232142857143,0.142857142857143
"45",0.157635467980296,0.140394088669951,0.123152709359606,0.123152709359606,0.192118226600985,0.140394088669951,0.123152709359606
"46",0.142857142857143,0.177944862155388,0.12531328320802,0.12531328320802,0.142857142857143,0.160401002506266,0.12531328320802
"47",0.127551020408163,0.145408163265306,0.145408163265306,0.127551020408163,0.145408163265306,0.181122448979592,0.127551020408163
"48",0.145124716553288,0.113378684807256,0.113378684807256,0.160997732426304,0.113378684807256,0.208616780045351,0.145124716553288
"49",0.206349206349206,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132
"50",0.140394088669951,0.17487684729064,0.123152709359606,0.140394088669951,0.123152709359606,0.123152709359606,0.17487684729064
"51",0.133489461358314,0.117096018735363,0.133489461358314,0.199063231850117,0.117096018735363,0.182669789227166,0.117096018735363
"52",0.127551020408163,0.127551020408163,0.145408163265306,0.145408163265306,0.127551020408163,0.181122448979592,0.145408163265306
"53",0.119047619047619,0.119047619047619,0.119047619047619,0.185714285714286,0.202380952380952,0.119047619047619,0.135714285714286
"54",0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.150793650793651,0.150793650793651,0.150793650793651
"55",0.138014527845036,0.138014527845036,0.121065375302663,0.138014527845036,0.121065375302663,0.138014527845036,0.205811138014528
"56",0.129251700680272,0.113378684807256,0.145124716553288,0.224489795918367,0.113378684807256,0.113378684807256,0.160997732426304
"57",0.111607142857143,0.158482142857143,0.220982142857143,0.111607142857143,0.142857142857143,0.127232142857143,0.127232142857143
"58",0.142857142857143,0.160401002506266,0.142857142857143,0.142857142857143,0.160401002506266,0.12531328320802,0.12531328320802
"59",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.172506738544474,0.134770889487871,0.134770889487871
"60",0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172
"61",0.132275132275132,0.132275132275132,0.187830687830688,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651
"62",0.115207373271889,0.115207373271889,0.115207373271889,0.211981566820276,0.131336405529954,0.179723502304147,0.131336405529954
"63",0.133489461358314,0.117096018735363,0.117096018735363,0.133489461358314,0.182669789227166,0.133489461358314,0.182669789227166
"64",0.169047619047619,0.119047619047619,0.152380952380952,0.152380952380952,0.135714285714286,0.135714285714286,0.135714285714286
"65",0.117096018735363,0.149882903981265,0.166276346604215,0.117096018735363,0.182669789227166,0.133489461358314,0.133489461358314
"66",0.138014527845036,0.138014527845036,0.171912832929782,0.138014527845036,0.121065375302663,0.154963680387409,0.138014527845036
"67",0.12987012987013,0.148051948051948,0.12987012987013,0.12987012987013,0.12987012987013,0.184415584415584,0.148051948051948
"68",0.121065375302663,0.138014527845036,0.171912832929782,0.138014527845036,0.171912832929782,0.121065375302663,0.138014527845036
"69",0.127551020408163,0.127551020408163,0.163265306122449,0.163265306122449,0.127551020408163,0.145408163265306,0.145408163265306
"70",0.24384236453202,0.123152709359606,0.123152709359606,0.123152709359606,0.140394088669951,0.123152709359606,0.123152709359606
"71",0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871,0.191374663072776,0.134770889487871
"72",0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637
"73",0.137362637362637,0.137362637362637,0.175824175824176,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637
"74",0.145408163265306,0.127551020408163,0.198979591836735,0.145408163265306,0.127551020408163,0.127551020408163,0.127551020408163
"75",0.213032581453634,0.12531328320802,0.12531328320802,0.12531328320802,0.160401002506266,0.12531328320802,0.12531328320802
"76",0.134770889487871,0.153638814016172,0.172506738544474,0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871
"77",0.149882903981265,0.133489461358314,0.117096018735363,0.117096018735363,0.215456674473068,0.117096018735363,0.149882903981265
"78",0.12531328320802,0.12531328320802,0.12531328320802,0.177944862155388,0.142857142857143,0.142857142857143,0.160401002506266
"79",0.152380952380952,0.169047619047619,0.135714285714286,0.119047619047619,0.169047619047619,0.135714285714286,0.119047619047619
"80",0.145408163265306,0.127551020408163,0.163265306122449,0.127551020408163,0.145408163265306,0.145408163265306,0.145408163265306
"81",0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172,0.153638814016172,0.134770889487871
"82",0.135714285714286,0.119047619047619,0.119047619047619,0.135714285714286,0.152380952380952,0.219047619047619,0.119047619047619
"83",0.148051948051948,0.12987012987013,0.12987012987013,0.166233766233766,0.148051948051948,0.148051948051948,0.12987012987013
"84",0.12531328320802,0.142857142857143,0.12531328320802,0.177944862155388,0.12531328320802,0.160401002506266,0.142857142857143
"85",0.150793650793651,0.169312169312169,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.132275132275132
"86",0.157635467980296,0.123152709359606,0.123152709359606,0.20935960591133,0.123152709359606,0.123152709359606,0.140394088669951
"87",0.205811138014528,0.138014527845036,0.121065375302663,0.138014527845036,0.138014527845036,0.121065375302663,0.138014527845036
"88",0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.156593406593407,0.137362637362637
"89",0.149882903981265,0.133489461358314,0.199063231850117,0.149882903981265,0.117096018735363,0.117096018735363,0.133489461358314
"90",0.135714285714286,0.119047619047619,0.152380952380952,0.135714285714286,0.169047619047619,0.152380952380952,0.135714285714286
"91",0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.172506738544474,0.134770889487871
"92",0.185714285714286,0.135714285714286,0.135714285714286,0.152380952380952,0.135714285714286,0.135714285714286,0.119047619047619
"93",0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.187830687830688,0.132275132275132,0.150793650793651
"94",0.147465437788018,0.147465437788018,0.163594470046083,0.131336405529954,0.179723502304147,0.115207373271889,0.115207373271889
"95",0.156043956043956,0.125274725274725,0.171428571428571,0.156043956043956,0.125274725274725,0.140659340659341,0.125274725274725
"96",0.117096018735363,0.117096018735363,0.215456674473068,0.133489461358314,0.133489461358314,0.133489461358314,0.149882903981265
"97",0.135714285714286,0.152380952380952,0.169047619047619,0.119047619047619,0.119047619047619,0.169047619047619,0.135714285714286
"98",0.115207373271889,0.308755760368664,0.115207373271889,0.115207373271889,0.115207373271889,0.115207373271889,0.115207373271889
"99",0.12987012987013,0.12987012987013,0.12987012987013,0.148051948051948,0.148051948051948,0.148051948051948,0.166233766233766
"100",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172
"101",0.119047619047619,0.119047619047619,0.152380952380952,0.185714285714286,0.119047619047619,0.135714285714286,0.169047619047619
"102",0.166233766233766,0.12987012987013,0.12987012987013,0.12987012987013,0.12987012987013,0.148051948051948,0.166233766233766
"103",0.113378684807256,0.113378684807256,0.113378684807256,0.129251700680272,0.113378684807256,0.113378684807256,0.303854875283447
"104",0.12987012987013,0.12987012987013,0.148051948051948,0.148051948051948,0.184415584415584,0.12987012987013,0.12987012987013
"105",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637
"106",0.163265306122449,0.127551020408163,0.127551020408163,0.127551020408163,0.181122448979592,0.145408163265306,0.127551020408163
"107",0.145408163265306,0.127551020408163,0.163265306122449,0.127551020408163,0.127551020408163,0.145408163265306,0.163265306122449
"108",0.10989010989011,0.10989010989011,0.217582417582418,0.156043956043956,0.140659340659341,0.125274725274725,0.140659340659341
"109",0.140394088669951,0.123152709359606,0.140394088669951,0.123152709359606,0.123152709359606,0.123152709359606,0.226600985221675
"110",0.123152709359606,0.123152709359606,0.123152709359606,0.123152709359606,0.192118226600985,0.17487684729064,0.140394088669951
"111",0.199063231850117,0.133489461358314,0.149882903981265,0.117096018735363,0.117096018735363,0.149882903981265,0.133489461358314
"112",0.123152709359606,0.17487684729064,0.123152709359606,0.140394088669951,0.123152709359606,0.157635467980296,0.157635467980296
"113",0.140394088669951,0.123152709359606,0.123152709359606,0.17487684729064,0.157635467980296,0.140394088669951,0.140394088669951
"114",0.121065375302663,0.154963680387409,0.171912832929782,0.138014527845036,0.138014527845036,0.154963680387409,0.121065375302663
"115",0.119047619047619,0.119047619047619,0.269047619047619,0.119047619047619,0.119047619047619,0.119047619047619,0.135714285714286
"116",0.145408163265306,0.145408163265306,0.145408163265306,0.127551020408163,0.127551020408163,0.163265306122449,0.145408163265306
"117",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637
"118",0.133489461358314,0.149882903981265,0.133489461358314,0.166276346604215,0.117096018735363,0.133489461358314,0.166276346604215
"119",0.157635467980296,0.123152709359606,0.157635467980296,0.123152709359606,0.123152709359606,0.157635467980296,0.157635467980296
"120",0.145408163265306,0.127551020408163,0.127551020408163,0.145408163265306,0.181122448979592,0.145408163265306,0.127551020408163
"121",0.138014527845036,0.138014527845036,0.154963680387409,0.171912832929782,0.121065375302663,0.138014527845036,0.138014527845036
"122",0.135714285714286,0.135714285714286,0.202380952380952,0.119047619047619,0.119047619047619,0.152380952380952,0.135714285714286
"123",0.138014527845036,0.138014527845036,0.121065375302663,0.205811138014528,0.121065375302663,0.121065375302663,0.154963680387409
"124",0.135714285714286,0.135714285714286,0.119047619047619,0.202380952380952,0.119047619047619,0.135714285714286,0.152380952380952
"125",0.123152709359606,0.123152709359606,0.157635467980296,0.20935960591133,0.123152709359606,0.123152709359606,0.140394088669951
"126",0.132275132275132,0.132275132275132,0.187830687830688,0.132275132275132,0.150793650793651,0.132275132275132,0.132275132275132
"127",0.152380952380952,0.135714285714286,0.152380952380952,0.135714285714286,0.119047619047619,0.135714285714286,0.169047619047619
"128",0.145408163265306,0.127551020408163,0.181122448979592,0.127551020408163,0.145408163265306,0.145408163265306,0.127551020408163
"129",0.117096018735363,0.182669789227166,0.117096018735363,0.117096018735363,0.166276346604215,0.133489461358314,0.166276346604215
"130",0.12987012987013,0.12987012987013,0.148051948051948,0.12987012987013,0.148051948051948,0.184415584415584,0.12987012987013
"131",0.150793650793651,0.132275132275132,0.132275132275132,0.169312169312169,0.132275132275132,0.150793650793651,0.132275132275132
"132",0.160401002506266,0.12531328320802,0.142857142857143,0.12531328320802,0.177944862155388,0.12531328320802,0.142857142857143
"133",0.135714285714286,0.152380952380952,0.135714285714286,0.119047619047619,0.185714285714286,0.152380952380952,0.119047619047619
"134",0.123152709359606,0.140394088669951,0.17487684729064,0.123152709359606,0.123152709359606,0.17487684729064,0.140394088669951
"135",0.12987012987013,0.202597402597403,0.12987012987013,0.12987012987013,0.148051948051948,0.12987012987013,0.12987012987013
"136",0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.187830687830688,0.132275132275132
"137",0.12987012987013,0.184415584415584,0.12987012987013,0.148051948051948,0.12987012987013,0.148051948051948,0.12987012987013
"138",0.142857142857143,0.12531328320802,0.142857142857143,0.177944862155388,0.12531328320802,0.160401002506266,0.12531328320802
"139",0.140394088669951,0.123152709359606,0.157635467980296,0.157635467980296,0.140394088669951,0.157635467980296,0.123152709359606
"140",0.140394088669951,0.123152709359606,0.192118226600985,0.123152709359606,0.157635467980296,0.123152709359606,0.140394088669951
"141",0.152380952380952,0.135714285714286,0.169047619047619,0.152380952380952,0.135714285714286,0.119047619047619,0.135714285714286
"142",0.133489461358314,0.166276346604215,0.149882903981265,0.133489461358314,0.133489461358314,0.117096018735363,0.166276346604215
"143",0.127551020408163,0.127551020408163,0.163265306122449,0.145408163265306,0.127551020408163,0.181122448979592,0.127551020408163
"144",0.140394088669951,0.140394088669951,0.157635467980296,0.123152709359606,0.123152709359606,0.192118226600985,0.123152709359606
"145",0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964
"146",0.145408163265306,0.145408163265306,0.145408163265306,0.145408163265306,0.127551020408163,0.145408163265306,0.145408163265306
"147",0.117096018735363,0.117096018735363,0.133489461358314,0.117096018735363,0.133489461358314,0.24824355971897,0.133489461358314
"148",0.140394088669951,0.140394088669951,0.123152709359606,0.123152709359606,0.140394088669951,0.20935960591133,0.123152709359606
"149",0.123152709359606,0.140394088669951,0.123152709359606,0.157635467980296,0.140394088669951,0.140394088669951,0.17487684729064
"150",0.149882903981265,0.133489461358314,0.133489461358314,0.149882903981265,0.199063231850117,0.117096018735363,0.117096018735363
"151",0.219047619047619,0.119047619047619,0.135714285714286,0.152380952380952,0.119047619047619,0.135714285714286,0.119047619047619
"152",0.123152709359606,0.140394088669951,0.140394088669951,0.123152709359606,0.123152709359606,0.17487684729064,0.17487684729064
"153",0.171912832929782,0.121065375302663,0.138014527845036,0.138014527845036,0.121065375302663,0.138014527845036,0.171912832929782
"154",0.127232142857143,0.111607142857143,0.252232142857143,0.127232142857143,0.142857142857143,0.127232142857143,0.111607142857143
"155",0.135714285714286,0.135714285714286,0.185714285714286,0.135714285714286,0.135714285714286,0.119047619047619,0.152380952380952
"156",0.117096018735363,0.166276346604215,0.133489461358314,0.149882903981265,0.166276346604215,0.149882903981265,0.117096018735363
"157",0.169312169312169,0.150793650793651,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.132275132275132
"158",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637
"159",0.163265306122449,0.145408163265306,0.145408163265306,0.127551020408163,0.163265306122449,0.127551020408163,0.127551020408163
"160",0.140394088669951,0.123152709359606,0.20935960591133,0.123152709359606,0.123152709359606,0.140394088669951,0.140394088669951
"161",0.131336405529954,0.163594470046083,0.179723502304147,0.131336405529954,0.131336405529954,0.147465437788018,0.115207373271889
"162",0.123152709359606,0.192118226600985,0.123152709359606,0.140394088669951,0.123152709359606,0.157635467980296,0.140394088669951
"163",0.117096018735363,0.117096018735363,0.199063231850117,0.133489461358314,0.133489461358314,0.182669789227166,0.117096018735363
"164",0.131336405529954,0.163594470046083,0.163594470046083,0.131336405529954,0.147465437788018,0.147465437788018,0.115207373271889
"165",0.142857142857143,0.12531328320802,0.142857142857143,0.195488721804511,0.12531328320802,0.142857142857143,0.12531328320802
"166",0.119047619047619,0.152380952380952,0.152380952380952,0.169047619047619,0.152380952380952,0.135714285714286,0.119047619047619
"167",0.145408163265306,0.145408163265306,0.145408163265306,0.163265306122449,0.145408163265306,0.127551020408163,0.127551020408163
"168",0.142857142857143,0.12531328320802,0.160401002506266,0.142857142857143,0.12531328320802,0.160401002506266,0.142857142857143
"169",0.12987012987013,0.148051948051948,0.12987012987013,0.148051948051948,0.166233766233766,0.12987012987013,0.148051948051948
"170",0.135714285714286,0.119047619047619,0.135714285714286,0.152380952380952,0.152380952380952,0.169047619047619,0.135714285714286
"171",0.127551020408163,0.127551020408163,0.127551020408163,0.163265306122449,0.181122448979592,0.127551020408163,0.145408163265306
"172",0.123152709359606,0.157635467980296,0.123152709359606,0.140394088669951,0.17487684729064,0.140394088669951,0.140394088669951
"173",0.140394088669951,0.140394088669951,0.157635467980296,0.123152709359606,0.157635467980296,0.157635467980296,0.123152709359606
"174",0.119047619047619,0.152380952380952,0.119047619047619,0.169047619047619,0.152380952380952,0.169047619047619,0.119047619047619
"175",0.145408163265306,0.127551020408163,0.145408163265306,0.127551020408163,0.181122448979592,0.145408163265306,0.127551020408163
"176",0.119047619047619,0.169047619047619,0.185714285714286,0.135714285714286,0.152380952380952,0.119047619047619,0.119047619047619
"177",0.138014527845036,0.138014527845036,0.138014527845036,0.171912832929782,0.154963680387409,0.121065375302663,0.138014527845036
"178",0.131336405529954,0.179723502304147,0.147465437788018,0.131336405529954,0.131336405529954,0.131336405529954,0.147465437788018
"179",0.138014527845036,0.154963680387409,0.171912832929782,0.138014527845036,0.121065375302663,0.138014527845036,0.138014527845036
"180",0.153638814016172,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871
"181",0.152380952380952,0.152380952380952,0.152380952380952,0.135714285714286,0.152380952380952,0.135714285714286,0.119047619047619
"182",0.152380952380952,0.152380952380952,0.119047619047619,0.152380952380952,0.152380952380952,0.135714285714286,0.135714285714286
"183",0.181122448979592,0.145408163265306,0.163265306122449,0.127551020408163,0.127551020408163,0.127551020408163,0.127551020408163
"184",0.12987012987013,0.166233766233766,0.148051948051948,0.148051948051948,0.12987012987013,0.12987012987013,0.148051948051948
"185",0.152380952380952,0.135714285714286,0.119047619047619,0.152380952380952,0.169047619047619,0.119047619047619,0.152380952380952
"186",0.138014527845036,0.121065375302663,0.171912832929782,0.121065375302663,0.205811138014528,0.121065375302663,0.121065375302663
"187",0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.169312169312169,0.150793650793651
"188",0.12531328320802,0.142857142857143,0.142857142857143,0.12531328320802,0.177944862155388,0.142857142857143,0.142857142857143
"189",0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.156593406593407
"190",0.123152709359606,0.17487684729064,0.157635467980296,0.140394088669951,0.157635467980296,0.123152709359606,0.123152709359606
"191",0.135714285714286,0.135714285714286,0.135714285714286,0.119047619047619,0.219047619047619,0.119047619047619,0.135714285714286
"192",0.154963680387409,0.121065375302663,0.154963680387409,0.121065375302663,0.171912832929782,0.121065375302663,0.154963680387409
"193",0.145408163265306,0.127551020408163,0.127551020408163,0.127551020408163,0.181122448979592,0.145408163265306,0.145408163265306
"194",0.166233766233766,0.12987012987013,0.148051948051948,0.166233766233766,0.12987012987013,0.12987012987013,0.12987012987013
"195",0.121065375302663,0.154963680387409,0.121065375302663,0.154963680387409,0.154963680387409,0.171912832929782,0.121065375302663
"196",0.169047619047619,0.119047619047619,0.152380952380952,0.169047619047619,0.119047619047619,0.135714285714286,0.135714285714286
"197",0.119047619047619,0.152380952380952,0.135714285714286,0.135714285714286,0.119047619047619,0.135714285714286,0.202380952380952
"198",0.119047619047619,0.119047619047619,0.135714285714286,0.119047619047619,0.119047619047619,0.169047619047619,0.219047619047619
"199",0.119047619047619,0.202380952380952,0.135714285714286,0.135714285714286,0.119047619047619,0.169047619047619,0.119047619047619
"200",0.123152709359606,0.123152709359606,0.140394088669951,0.140394088669951,0.192118226600985,0.140394088669951,0.140394088669951
"201",0.169047619047619,0.119047619047619,0.119047619047619,0.152380952380952,0.119047619047619,0.135714285714286,0.185714285714286
"202",0.12531328320802,0.142857142857143,0.160401002506266,0.12531328320802,0.12531328320802,0.195488721804511,0.12531328320802
"203",0.12987012987013,0.12987012987013,0.12987012987013,0.148051948051948,0.148051948051948,0.184415584415584,0.12987012987013
"204",0.163265306122449,0.127551020408163,0.198979591836735,0.127551020408163,0.127551020408163,0.127551020408163,0.127551020408163
"205",0.17487684729064,0.140394088669951,0.123152709359606,0.140394088669951,0.157635467980296,0.140394088669951,0.123152709359606
"206",0.123152709359606,0.140394088669951,0.123152709359606,0.157635467980296,0.157635467980296,0.157635467980296,0.140394088669951
"207",0.119047619047619,0.185714285714286,0.185714285714286,0.119047619047619,0.135714285714286,0.119047619047619,0.135714285714286
"208",0.145408163265306,0.127551020408163,0.127551020408163,0.163265306122449,0.127551020408163,0.163265306122449,0.145408163265306
"209",0.148051948051948,0.166233766233766,0.148051948051948,0.12987012987013,0.12987012987013,0.148051948051948,0.12987012987013
"210",0.148051948051948,0.148051948051948,0.148051948051948,0.12987012987013,0.166233766233766,0.12987012987013,0.12987012987013
"211",0.111607142857143,0.142857142857143,0.111607142857143,0.111607142857143,0.189732142857143,0.205357142857143,0.127232142857143
"212",0.154963680387409,0.154963680387409,0.121065375302663,0.154963680387409,0.154963680387409,0.121065375302663,0.138014527845036
"213",0.213032581453634,0.142857142857143,0.12531328320802,0.142857142857143,0.12531328320802,0.12531328320802,0.12531328320802
"214",0.12531328320802,0.12531328320802,0.12531328320802,0.142857142857143,0.177944862155388,0.177944862155388,0.12531328320802
"215",0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637
"216",0.12987012987013,0.12987012987013,0.12987012987013,0.166233766233766,0.184415584415584,0.12987012987013,0.12987012987013
"217",0.123152709359606,0.192118226600985,0.123152709359606,0.123152709359606,0.17487684729064,0.140394088669951,0.123152709359606
"218",0.12531328320802,0.12531328320802,0.142857142857143,0.12531328320802,0.142857142857143,0.213032581453634,0.12531328320802
"219",0.149882903981265,0.133489461358314,0.133489461358314,0.166276346604215,0.166276346604215,0.117096018735363,0.133489461358314
"220",0.140394088669951,0.140394088669951,0.140394088669951,0.140394088669951,0.140394088669951,0.157635467980296,0.140394088669951
"221",0.147465437788018,0.147465437788018,0.131336405529954,0.147465437788018,0.115207373271889,0.131336405529954,0.179723502304147
"222",0.140394088669951,0.192118226600985,0.123152709359606,0.157635467980296,0.123152709359606,0.140394088669951,0.123152709359606
"223",0.12531328320802,0.12531328320802,0.12531328320802,0.142857142857143,0.195488721804511,0.142857142857143,0.142857142857143
"224",0.111607142857143,0.174107142857143,0.111607142857143,0.189732142857143,0.127232142857143,0.174107142857143,0.111607142857143
"225",0.17487684729064,0.123152709359606,0.123152709359606,0.157635467980296,0.123152709359606,0.140394088669951,0.157635467980296
"226",0.123152709359606,0.157635467980296,0.123152709359606,0.140394088669951,0.123152709359606,0.17487684729064,0.157635467980296
"227",0.157635467980296,0.140394088669951,0.123152709359606,0.123152709359606,0.123152709359606,0.20935960591133,0.123152709359606
"228",0.147465437788018,0.147465437788018,0.115207373271889,0.163594470046083,0.115207373271889,0.179723502304147,0.131336405529954
"229",0.127551020408163,0.163265306122449,0.127551020408163,0.127551020408163,0.181122448979592,0.145408163265306,0.127551020408163
"230",0.129251700680272,0.145124716553288,0.145124716553288,0.129251700680272,0.145124716553288,0.113378684807256,0.192743764172336
"231",0.148051948051948,0.148051948051948,0.166233766233766,0.12987012987013,0.148051948051948,0.12987012987013,0.12987012987013
"232",0.163594470046083,0.147465437788018,0.115207373271889,0.131336405529954,0.131336405529954,0.163594470046083,0.147465437788018
"233",0.169312169312169,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.150793650793651,0.132275132275132
"234",0.140394088669951,0.140394088669951,0.123152709359606,0.123152709359606,0.157635467980296,0.192118226600985,0.123152709359606
"235",0.169047619047619,0.135714285714286,0.119047619047619,0.169047619047619,0.119047619047619,0.169047619047619,0.119047619047619
"236",0.140394088669951,0.140394088669951,0.123152709359606,0.157635467980296,0.140394088669951,0.140394088669951,0.157635467980296
